"","sim","N_actual","N_mean","n_captured","tau","pa_detects_total","N_lower_95","N_upper_95","N_sd","N_naive_se","seed"
"23138",463,125,119.011111111111,118,0.45,117,118,122,1.06803646573552,0.00503477218317398,9453435
"23139",463,125,121.316377777778,121,0.45,110,121,123,0.586724880139515,0.00276584760958343,3940801
"23140",463,125,123.742666666667,123,0.45,113,123,126,0.933130343786006,0.00439881862548013,8254850
"23141",463,125,122.786288888889,122,0.45,108,122,125,0.956947182942314,0.00451109228197249,6076624
"23142",463,125,124.2,124,0.45,102,124,125,0.458989485993071,0.00216369718692685,7007228
"23143",463,125,124.721888888889,124,0.45,111,124,127,0.889434658626309,0.0041928351902467,6420184
"23144",463,125,123.498377777778,123,0.45,110,123,125,0.730668118211404,0.00344440254122732,7293501
"23145",463,125,124.217911111111,124,0.45,119,124,125,0.472567149000595,0.00222770290416209,4815616
"23146",463,125,120.252288888889,120,0.45,109,120,122,0.521473045613881,0.00245824751173051,8562414
"23147",463,125,125.033022222222,125,0.45,112,125,126,0.182267337182379,0.000859216467403169,7681069
"23148",463,125,124.470577777778,124,0.45,109,124,126,0.710391904896888,0.00334881955501746,9705515
"23149",463,125,118.055844444444,117,0.45,104,117,121,1.09095119644,0.00514279325964201,2797551
"23150",463,125,119.859355555556,119,0.45,110,119,122,0.97161726977047,0.00458024773448439,9230203
"23151",464,125,124.240111111111,124,0.45,106,124,126,0.510791550274936,0.00240789445981465,1018875
"23152",464,125,125.175911111111,125,0.45,105,125,126,0.437611678404636,0.00206292123550897,3815459
"23153",464,125,119.335111111111,119,0.45,115,119,121,0.608621299228023,0.00286906831905801,2634320
"23154",464,125,124.407066666667,124,0.45,111,124,126,0.651626638451395,0.00307179743233851,1392616
"23155",464,125,122.482555555556,122,0.45,111,122,124,0.724688918473754,0.00341621632335691,1167225
"23156",464,125,121.453688888889,120,0.45,106,120,125,1.31488247519074,0.00619841543113818,5176754
"23157",464,125,125.076866666667,125,0.45,107,125,126,0.287950656096196,0.00135741241048491,1909608
"23158",464,125,125.056066666667,125,0.45,107,125,126,0.241918366603103,0.00114041411679085,6192164
"23159",464,125,117.950866666667,117,0.45,111,117,120,1.04876081479522,0.00494390589322951,5211280
"23160",464,125,124.031755555556,124,0.45,108,124,125,0.186527096838143,0.000879297166995271,4213474
"23161",464,125,125.158555555556,125,0.45,109,125,126,0.414779142110536,0.00195528762720732,7235838
"23162",464,125,124.213888888889,124,0.45,107,124,125,0.471888454878864,0.00222450350938991,6379761
"23163",464,125,125.314955555556,125,0.45,105,125,127,0.587716491020494,0.00277052210810503,9200124
"23164",464,125,121.775111111111,121,0.45,111,121,124,0.94522211251332,0.00445581976990428,9338762
"23165",464,125,124.097711111111,124,0.45,109,124,125,0.316910947077595,0.00149393253140546,4754302
"23166",464,125,125.005733333333,125,0.45,114,125,125,0.0778212847422947,0.000366853054412839,1502897
"23167",464,125,125.400755555556,125,0.45,111,125,127,0.665485907399065,0.00313713065270641,9583391
"23168",464,125,122.254822222222,122,0.45,114,122,124,0.536226343512788,0.00252779522499173,1018852
"23169",464,125,123.459466666667,123,0.45,103,123,125,0.717008930702272,0.00338001251380595,4014263
"23170",464,125,125.000111111111,125,0.45,114,125,125,0.0105404570274926,4.9688190939636e-05,6974729
"23171",464,125,125.551444444444,125,0.45,110,125,127,0.778138970898146,0.00366818228685067,9891466
"23172",464,125,119.190044444444,118,0.45,108,118,122,1.14468870317886,0.00539611429576937,5597982
"23173",464,125,125.1384,125,0.45,105,125,126,0.384366507316822,0.00181192109189809,4006297
"23174",464,125,124.207955555556,124,0.45,114,124,125,0.469329833831746,0.00221244205410389,4857714
"23175",464,125,124.047,124,0.45,114,124,125,0.221692687577883,0.00104506935150528,1321975
"23176",464,125,125.211222222222,125,0.45,108,125,126,0.472947177149371,0.00222949437403571,5300738
"23177",464,125,123.6296,123,0.45,108,123,126,0.846337062961772,0.00398967117593183,3707091
"23178",464,125,123.076844444444,123,0.45,103,123,124,0.287299860862447,0.00135434453233192,9951800
"23179",464,125,125.153444444444,125,0.45,105,125,126,0.404958985656879,0.00190899496573603,1515363
"23180",464,125,124.695911111111,124,0.45,102,124,127,0.866866632087495,0.00408644849288941,1895168
"23181",464,125,124.043444444444,124,0.45,111,124,125,0.214999345519918,0.00101351663445202,9999539
"23182",464,125,119.292044444444,119,0.45,105,119,121,0.563447116393841,0.00265611517894728,7132780
"23183",464,125,124.155511111111,124,0.45,108,124,125,0.403867314659222,0.00190384877930091,7852930
"23184",464,125,124.717933333333,124,0.45,105,124,127,0.915029630111919,0.00431349104292504,5945408
"23185",464,125,121.933266666667,121,0.45,109,121,124,1.00141680339645,0.00472072408317189,5467646
"23186",464,125,125.351933333333,125,0.45,105,125,127,0.620856348792283,0.00292674489582496,7071004
"23187",464,125,125.072311111111,125,0.45,108,125,126,0.27450055636454,0.00129400803229898,6399709
"23188",464,125,125.166555555556,125,0.45,106,125,126,0.426584577663433,0.00201093898410275,1933815
"23189",464,125,124.950377777778,124,0.45,112,124,127,1.03892329884141,0.00489753139828974,4792242
"23190",464,125,125.0642,125,0.45,98,125,126,0.258697297339817,0.00121951075482411,7463308
"23191",464,125,124.319311111111,124,0.45,112,124,126,0.596977107808102,0.00281417707429494,6957301
"23192",464,125,125.043555555556,125,0.45,108,125,126,0.209373401066249,0.000986995677960238,1410753
"23193",464,125,123.361888888889,123,0.45,106,123,125,0.635750538483481,0.00299695677936446,2997261
"23194",464,125,125.069866666667,125,0.45,110,125,126,0.272943368081373,0.0012866673763349,3956719
"23195",464,125,123.328355555556,123,0.45,112,123,125,0.594354394247463,0.00280181348400269,592875
"23196",464,125,124.757533333333,123,0.45,109,123,128,1.4298056631292,0.00674016853451722,4529402
"23197",464,125,124.405066666667,124,0.45,111,124,126,0.674732870013441,0.00318072125250644,6293845
"23198",464,125,122.436111111111,122,0.45,106,122,124,0.687229409031577,0.00323963050238034,3602929
"23199",464,125,125.3946,125,0.45,111,125,127,0.661219832526167,0.00311702018289524,9936858
"23200",464,125,125.294555555556,125,0.45,112,125,127,0.558589058508576,0.00263321407445349,1668503
"23201",465,125,124.159911111111,124,0.45,109,124,125,0.420355837184384,0.00198157641989618,9357379
"23202",465,125,125.102222222222,125,0.45,110,125,126,0.32788498275868,0.00154566463171931,6468265
"23203",465,125,121.343022222222,121,0.45,109,121,123,0.618950582798583,0.00291776102877496,2989247
"23204",465,125,125.002,125,0.45,114,125,125,0.0446771122224933,0.000210609926775716,7877093
"23205",465,125,125.121222222222,125,0.45,111,125,126,0.361166727247577,0.00170255627983809,8860085
"23206",465,125,124.637022222222,124,0.45,112,124,127,0.852888535072707,0.00402055511164114,4458068
"23207",465,125,125.024288888889,125,0.45,109,125,125,0.157372665323799,0.000741861858825727,8479350
"23208",465,125,122.611511111111,122,0.45,111,122,125,0.805303058998582,0.00379623502618778,6790700
"23209",465,125,125.353244444444,125,0.45,111,125,127,0.626191636039748,0.0029518956811067,3183449
"23210",465,125,125.021844444444,125,0.45,106,125,125,0.151697793386986,0.00071511025596649,8829282
"23211",465,125,125.127466666667,125,0.45,109,125,126,0.363531547009049,0.00171370414710223,7041269
"23212",465,125,124.193533333333,124,0.45,106,124,125,0.455185563965038,0.00214576532651934,2274141
"23213",465,125,113.391533333333,112,0.45,98,112,116,1.2553012031745,0.00591754662130881,483570
"23214",465,125,123.451755555556,123,0.45,113,123,125,0.712020104019225,0.00335649495928763,501505
"23215",465,125,124.271977777778,124,0.45,110,124,126,0.530210547298634,0.00249943648967663,7838647
"23216",465,125,120.7988,120,0.45,108,120,123,0.933347694388546,0.00439984322604647,450996
"23217",465,125,125.017977777778,125,0.45,103,125,125,0.136175909246177,0.000641939392414771,103434
"23218",465,125,124.505977777778,124,0.45,105,124,126,0.738872081993619,0.00348307639738074,5039260
"23219",465,125,125.0124,125,0.45,108,125,125,0.114415800285659,0.000539361255045836,6388961
"23220",465,125,124.692288888889,124,0.45,110,124,127,0.887930335915129,0.00418574374497891,9798393
"23221",465,125,125.0902,125,0.45,111,125,126,0.307425608363847,0.00144921821589651,1595251
"23222",465,125,125.038622222222,125,0.45,107,125,126,0.200383783522102,0.000944618214455305,9242200
"23223",465,125,125.095711111111,125,0.45,110,125,126,0.317170575965352,0.00149515643371962,9438830
"23224",465,125,125.041155555556,125,0.45,103,125,126,0.208690278895337,0.000983775409164033,1755833
"23225",465,125,125.045444444444,125,0.45,104,125,126,0.218485384559465,0.00102994998008099,25898
"23226",465,125,125.1128,125,0.45,114,125,126,0.337162699883938,0.00158940020967398,1464714
"23227",465,125,120.890377777778,120,0.45,113,120,123,0.987670762409245,0.00465592462452843,1570312
"23228",465,125,125.358844444444,125,0.45,99,125,127,0.6223569400856,0.00293381875102025,1542579
"23229",465,125,125.275266666667,125,0.45,100,125,127,0.537557454666053,0.00253407014314498,2767091
"23230",465,125,125.127511111111,125,0.45,111,125,126,0.368193089759399,0.00173567887036599,2510705
"23231",465,125,125.110777777778,125,0.45,110,125,126,0.337996943434948,0.00159333287148785,3825968
"23232",465,125,123.175066666667,123,0.45,114,123,124,0.428667406835693,0.00202075753498114,2655375
"23233",465,125,125.153555555556,125,0.45,108,125,126,0.400085856891409,0.00188602281643164,5838238
"23234",465,125,125.217177777778,125,0.45,105,125,127,0.490504551400171,0.00231226062998617,1710568
"23235",465,125,125.133688888889,125,0.45,105,125,126,0.376942958562358,0.00177692614746642,7682550
"23236",465,125,125.019644444444,125,0.45,115,125,125,0.14162974970732,0.000667649042905329,1805099
"23237",465,125,125.195511111111,125,0.45,108,125,126,0.459857579726547,0.00216778942003116,7301509
"23238",465,125,123.801088888889,123,0.45,112,123,126,0.94037145075656,0.00443295353109463,3346328
"23239",465,125,125.151111111111,125,0.45,115,125,126,0.402840104055467,0.00189900646207677,5235632
"23240",465,125,125.003644444444,125,0.45,106,125,125,0.060259797240186,0.000284067408409746,2636877
"23241",465,125,121.6334,121,0.45,110,121,124,0.84015746757604,0.0039605402839169,2859338
"23242",465,125,125.280777777778,125,0.45,107,125,127,0.549902520059679,0.00259226533950514,2802780
"23243",465,125,125.056644444444,125,0.45,108,125,126,0.242701106298724,0.00114410398710203,1631559
"23244",465,125,120.010066666667,119,0.45,107,119,123,1.0719617416678,0.00505327611137228,1496938
"23245",465,125,124.3602,124,0.45,112,124,126,0.642926150140201,0.00303078293710865,3150255
"23246",465,125,125.011288888889,125,0.45,110,125,125,0.110983238146187,0.000523180001941401,6245000
"23247",465,125,125.056111111111,125,0.45,109,125,126,0.243464746228602,0.00114770382025404,2054466
"23248",465,125,125.0048,125,0.45,111,125,125,0.0691163233760717,0.000325817472999351,1606812
"23249",465,125,125.023133333333,125,0.45,105,125,125,0.152238218042575,0.000717657842224405,8580906
"23250",465,125,122.497866666667,122,0.45,108,122,124,0.746761197175072,0.00352026604299652,9512210
"23251",466,125,124.142733333333,123,0.45,135,123,127,1.10762459176019,0.00522139239895072,7579017
"23252",466,125,114.640622222222,114,0.45,136,114,117,0.824686104391625,0.00388760757843757,773449
"23253",466,125,120.377288888889,120,0.45,143,120,122,0.640811982902974,0.00302081665717527,4760653
"23254",466,125,123.368377777778,123,0.45,134,123,125,0.625971128507653,0.00295085619863171,3962535
"23255",466,125,123.318022222222,123,0.45,135,123,125,0.585683399548905,0.00276093802299614,5916259
"23256",466,125,123.110177777778,122,0.45,140,122,126,1.11529749360904,0.00525756280514207,4760045
"23257",466,125,111.7828,110,0.45,133,110,115,1.41516461461702,0.00667114996993962,6349827
"23258",466,125,122.512111111111,122,0.45,143,122,124,0.735480800813739,0.00346708974458605,7820309
"23259",466,125,124.194577777778,124,0.45,129,124,125,0.453394175918496,0.00213732064228303,2190270
"23260",466,125,125.213977777778,125,0.45,137,125,127,0.485039362456764,0.00228649748223719,8254709
"23261",466,125,125.139933333333,125,0.45,144,125,126,0.387068458544239,0.0018246582121337,1826325
"23262",466,125,121.582355555556,121,0.45,134,121,124,0.795563018407961,0.00375032003451672,3434365
"23263",466,125,125.183822222222,124,0.45,131,124,128,1.17121773598406,0.00552117335573521,6065050
"23264",466,125,121.8528,121,0.45,132,121,124,0.994450558872855,0.00468788489155832,526119
"23265",466,125,125.026044444444,124,0.45,131,124,128,1.10799823075661,0.00522315375007133,671721
"23266",466,125,122.230333333333,122,0.45,143,122,124,0.500129874907881,0.00235763484014228,5234986
"23267",466,125,125.108533333333,125,0.45,133,125,126,0.331462518993945,0.00156252929926529,9258555
"23268",466,125,123.484755555556,123,0.45,132,123,125,0.73175706016419,0.00344953586282154,7880111
"23269",466,125,121.095888888889,120,0.45,136,120,124,1.10616919596652,0.00521453159738397,8795798
"23270",466,125,111.327911111111,110,0.45,145,110,114,1.22906336733127,0.00579386027698608,4519490
"23271",466,125,117.532111111111,117,0.45,132,117,119,0.769880108412642,0.00362924963572809,7402306
"23272",466,125,124.403488888889,124,0.45,142,124,126,0.656070502189586,0.00309274600689813,9172810
"23273",466,125,124.428377777778,124,0.45,133,124,126,0.667892334269994,0.0031484746577655,7224572
"23274",466,125,124.266533333333,124,0.45,129,124,126,0.53710101837972,0.00253191848185667,2212334
"23275",466,125,123.020466666667,122,0.45,131,122,126,1.07320187561713,0.0050591221588733,1831755
"23276",466,125,110.963933333333,110,0.45,136,110,113,1.03879784046489,0.0048969399818311,7078657
"23277",466,125,121.422933333333,121,0.45,139,121,123,0.686459580856831,0.00323600149756227,6999288
"23278",466,125,114.5102,114,0.45,136,114,116,0.761750884686214,0.00359092810757649,9865794
"23279",466,125,124.493866666667,124,0.45,146,124,126,0.734405981459326,0.00346202299755901,3275094
"23280",466,125,119.7922,119,0.45,143,119,122,0.942794322581486,0.0044443750584103,9091815
"23281",466,125,119.298,118,0.45,143,118,122,1.20226883156013,0.00566754962403597,3705521
"23282",466,125,125.492155555556,125,0.45,145,125,127,0.725469307365577,0.00341989511187271,3150449
"23283",466,125,122.484222222222,122,0.45,140,122,124,0.725738313319266,0.0034211632180996,1959489
"23284",466,125,120.477355555556,120,0.45,128,120,122,0.720330852805364,0.00339567220477708,9240470
"23285",466,125,118.203422222222,117,0.45,135,117,121,1.15174456555959,0.00542937595001293,2254647
"23286",466,125,118.1648,117,0.45,141,117,121,1.1419198958192,0.00538306201270397,8191444
"23287",466,125,121.223266666667,121,0.45,128,121,123,0.489128000656975,0.00230577150755177,7094651
"23288",466,125,125.073666666667,125,0.45,141,125,126,0.274342456866662,0.00129326274411863,5584771
"23289",466,125,120.842422222222,120,0.45,129,120,123,0.94892355895976,0.00447326855578746,9233959
"23290",466,125,122.938288888889,122,0.45,128,122,125,1.01533419947414,0.00478633131745855,689790
"23291",466,125,121.774466666667,121,0.45,139,121,124,0.926341913230509,0.00436681765695076,7828829
"23292",466,125,125.051111111111,125,0.45,127,125,126,0.227278395117008,0.00107140062936288,3355490
"23293",466,125,120.640355555556,120,0.45,144,120,123,0.839182386985355,0.00395594370993105,5724163
"23294",466,125,123.232955555556,123,0.45,135,123,125,0.496815944841507,0.00234201282399354,9087818
"23295",466,125,125.078911111111,125,0.45,145,125,126,0.283974462307976,0.00133866845321182,9732994
"23296",466,125,123.991533333333,123,0.45,139,123,127,1.07346714002081,0.0050603726272643,7361562
"23297",466,125,119.7204,119,0.45,138,119,122,0.885498690731591,0.00417428085965412,6756676
"23298",466,125,123.220466666667,123,0.45,134,123,124,0.482815430820797,0.00227601376796593,7931505
"23299",466,125,125.514488888889,125,0.45,142,125,127,0.750867898531729,0.00353962521884719,2613327
"23300",466,125,120.698577777778,120,0.45,135,120,123,0.878740021745828,0.00414242018850993,5626687
"23301",467,125,125.2346,125,0.45,130,125,127,0.50218588835137,0.00236732698046296,4788381
"23302",467,125,125.219666666667,125,0.45,141,125,126,0.48036619715665,0.00226446796974841,3376271
"23303",467,125,115.566177777778,114,0.45,136,114,119,1.34401330143494,0.00633573946299711,5766110
"23304",467,125,125.150177777778,125,0.45,134,125,126,0.400257105802106,0.00188683009153847,930525
"23305",467,125,124.337511111111,124,0.45,132,124,126,0.599930387830579,0.00282809896983252,7829750
"23306",467,125,121.467577777778,121,0.45,136,121,123,0.720635757796516,0.00339710954068949,7160814
"23307",467,125,125.048,125,0.45,144,125,126,0.222629216599563,0.001049484191652,5834175
"23308",467,125,125.018422222222,125,0.45,133,125,125,0.136605404058892,0.000643964050378474,7030903
"23309",467,125,124.532822222222,124,0.45,142,124,126,0.768434368905115,0.00362243435433075,912763
"23310",467,125,123.886866666667,123,0.45,141,123,126,0.990847224216862,0.00467089860909074,9300157
"23311",467,125,125.093111111111,125,0.45,132,125,126,0.323383811232749,0.00152444590565751,6840103
"23312",467,125,125.024866666667,125,0.45,143,125,125,0.158408704398719,0.000746745793862062,9792473
"23313",467,125,121.697733333333,121,0.45,132,121,124,0.885655478358968,0.00417501996361761,5425802
"23314",467,125,125.014133333333,125,0.45,144,125,125,0.120464444886584,0.00056787483914118,2906992
"23315",467,125,123.642066666667,123,0.45,126,123,126,0.834831516517102,0.00393543350984995,5216420
"23316",467,125,124.233022222222,124,0.45,142,124,126,0.505410381492802,0.00238252738690427,8339191
"23317",467,125,115.363711111111,114,0.45,146,114,118,1.28341374116304,0.0060500703962959,354232
"23318",467,125,113.566088888889,112,0.45,138,112,117,1.3438523197923,0.00633498058825606,8468091
"23319",467,125,125.204666666667,125,0.45,135,125,126,0.464883166119501,0.00219148026148381,4038058
"23320",467,125,123.396933333333,123,0.45,135,123,125,0.666607016746662,0.00314241561285399,3110979
"23321",467,125,123.585533333333,123,0.45,141,123,126,0.807182118276939,0.0038050929965743,1869
"23322",467,125,125.076511111111,125,0.45,145,125,126,0.287427473325277,0.00135494610325079,624817
"23323",467,125,125.281288888889,125,0.45,129,125,127,0.546092044764246,0.00257430258669884,5161259
"23324",467,125,125.1094,125,0.45,137,125,126,0.33962525574568,0.00160100880933324,5056758
"23325",467,125,114.077377777778,113,0.45,150,113,117,1.1036282443033,0.00520255343637245,3569127
"23326",467,125,124.436311111111,124,0.45,130,124,126,0.679344932089095,0.00320246272163276,9075309
"23327",467,125,125.035111111111,125,0.45,141,125,126,0.191517978476088,0.000902824408663872,1773979
"23328",467,125,124.510755555556,124,0.45,142,124,126,0.753412413863697,0.0035516201791543,9704753
"23329",467,125,124.171844444444,124,0.45,134,124,125,0.425161607797,0.00200423103982289,5197445
"23330",467,125,125.296866666667,125,0.45,143,125,127,0.575142281693924,0.00271124671688585,3366981
"23331",467,125,125.095177777778,125,0.45,142,125,126,0.318519318525721,0.00150151446712304,1531248
"23332",467,125,121.381111111111,121,0.45,145,121,123,0.657307242505453,0.00309857605665757,3955507
"23333",467,125,121.349977777778,121,0.45,139,121,123,0.612201396933471,0.00288594506149023,6514942
"23334",467,125,122.471044444444,122,0.45,142,122,124,0.721800094000899,0.00340259827419415,4694574
"23335",467,125,125.017733333333,125,0.45,145,125,125,0.134978765347829,0.000636296001957585,3748847
"23336",467,125,124.219466666667,124,0.45,134,124,125,0.479832781972559,0.00226195342645602,5672109
"23337",467,125,125.493155555556,125,0.45,142,125,127,0.735699714786791,0.00346812171495166,9247343
"23338",467,125,125.179488888889,125,0.45,133,125,126,0.439379898876182,0.00207125670674939,7287795
"23339",467,125,124.249288888889,124,0.45,134,124,126,0.514279252451514,0.00242433564554676,5363277
"23340",467,125,125.524111111111,125,0.45,128,125,127,0.762982766474176,0.00359673525401574,8663168
"23341",467,125,125.082933333333,125,0.45,128,125,126,0.2953935249924,0.00139249843093816,2154610
"23342",467,125,125.047822222222,125,0.45,141,125,126,0.222067852088736,0.00104683789396984,4898667
"23343",467,125,118.642355555556,118,0.45,135,118,121,0.850866150647777,0.00401102150003425,7195975
"23344",467,125,125.076888888889,125,0.45,141,125,126,0.286823473088284,0.00135209881882802,4610019
"23345",467,125,125.001155555556,125,0.45,130,125,125,0.0339741945720925,0.000160155889115185,4368335
"23346",467,125,125.104644444444,125,0.45,135,125,126,0.330868848985561,0.00155973071200718,9697774
"23347",467,125,124.386444444444,124,0.45,143,124,126,0.662120658941625,0.00312126671934219,3799024
"23348",467,125,123.3938,123,0.45,144,123,125,0.669310062277392,0.00315515789168489,8660528
"23349",467,125,121.701155555556,121,0.45,140,121,124,0.864380151247213,0.00407472710979972,6539175
"23350",467,125,122.677244444444,122,0.45,141,122,125,0.86022010477603,0.00405511646266755,2885537
"23351",468,125,123.385155555556,123,0.45,142,123,125,0.661629665882759,0.00311895215586592,497657
"23352",468,125,125.068777777778,125,0.45,134,125,126,0.267922234160973,0.00126299752403916,623767
"23353",468,125,125.274933333333,125,0.45,138,125,127,0.539028248104396,0.00254100352990482,1183685
"23354",468,125,122.4102,122,0.45,141,122,124,0.663853379081538,0.00312943484041439,4400448
"23355",468,125,125.220844444444,125,0.45,133,125,127,0.485054021928722,0.00228656658765072,1406922
"23356",468,125,125.058111111111,125,0.45,135,125,126,0.244454003953686,0.00115236722589236,4687625
"23357",468,125,125.136088888889,125,0.45,136,125,126,0.384266669711945,0.00181145045291525,932784
"23358",468,125,122.703666666667,122,0.45,134,122,125,0.88787115325473,0.00418546475524227,6801194
"23359",468,125,124.121555555556,124,0.45,137,124,125,0.361577465170925,0.00170449251697736,1166414
"23360",468,125,125.089288888889,125,0.45,141,125,126,0.301453077918812,0.00142106343737299,5261009
"23361",468,125,124.522822222222,124,0.45,138,124,127,0.780728592973877,0.00368038988238707,5522787
"23362",468,125,114.101266666667,113,0.45,146,113,117,1.11064307025784,0.00523562164304778,7339618
"23363",468,125,125.101244444444,125,0.45,138,125,126,0.326899140890052,0.00154101732858275,7210785
"23364",468,125,125.334822222222,125,0.45,136,125,127,0.602819246334745,0.00284171717942041,8265013
"23365",468,125,125.147777777778,125,0.45,135,125,126,0.411540389357671,0.00194002000031307,232696
"23366",468,125,125.329555555556,125,0.45,142,125,127,0.59678857726105,0.00281328833277307,6347769
"23367",468,125,125.133711111111,125,0.45,134,125,126,0.379022248022137,0.00178672801198015,4575951
"23368",468,125,125.037977777778,125,0.45,131,125,126,0.20144679797186,0.000949629312628124,2525493
"23369",468,125,125.063777777778,125,0.45,137,125,126,0.263017826018381,0.00123987792233694,6815953
"23370",468,125,125.111066666667,125,0.45,133,125,126,0.349952735440946,0.0016496930155005,6312732
"23371",468,125,125.087288888889,125,0.45,136,125,126,0.305622230481147,0.00144071701103051,2110488
"23372",468,125,122.259066666667,122,0.45,136,122,124,0.531665798714475,0.00250629661063978,5203841
"23373",468,125,125.015422222222,125,0.45,145,125,125,0.12501667506082,0.000589334257979341,8159808
"23374",468,125,122.3538,122,0.45,137,122,124,0.630423977871539,0.00297184713183709,1569831
"23375",468,125,125.093977777778,125,0.45,134,125,126,0.31915408459473,0.00150450678306879,3708514
"23376",468,125,124.391,124,0.45,135,124,126,0.661073067361786,0.0031163283252754,4696183
"23377",468,125,125.010422222222,125,0.45,141,125,125,0.103507669239785,0.000487939832161773,8937527
"23378",468,125,125.046177777778,125,0.45,146,125,126,0.21899216299246,0.00103233895652452,2790751
"23379",468,125,122.732666666667,122,0.45,138,122,125,0.914558988051286,0.00431127241497447,4417097
"23380",468,125,125.071822222222,125,0.45,145,125,126,0.273574910359093,0.00128964449518278,5154225
"23381",468,125,125.089533333333,125,0.45,132,125,126,0.310138549179402,0.00146200714154742,5189491
"23382",468,125,125.094066666667,125,0.45,140,125,126,0.313365742936938,0.00147722027881513,2723817
"23383",468,125,125.057622222222,125,0.45,138,125,126,0.239241524372559,0.00112779536150162,2347842
"23384",468,125,124.200044444444,124,0.45,134,124,125,0.459018532889581,0.00216383411531015,8984082
"23385",468,125,125.024,125,0.45,140,125,125,0.15535651727183,0.000732357645762906,7687266
"23386",468,125,125.167377777778,125,0.45,137,125,126,0.421201666890813,0.00198556369937047,8311604
"23387",468,125,124.477866666667,124,0.45,137,124,126,0.721610481595579,0.00340170443274349,6042843
"23388",468,125,123.271111111111,123,0.45,140,123,125,0.54546090545405,0.00257132736745809,6701819
"23389",468,125,125.2248,125,0.45,134,125,126,0.483647188089338,0.00227993470933184,3819099
"23390",468,125,125.014044444444,125,0.45,143,125,125,0.121210432543304,0.000571391458679499,9999083
"23391",468,125,115.943222222222,115,0.45,140,115,118,1.02351225748638,0.00482488305264114,5132049
"23392",468,125,125.098666666667,125,0.45,124,125,126,0.323591811174382,0.00152542642678562,2287682
"23393",468,125,125.776933333333,125,0.45,127,125,128,0.928579788475373,0.00437736710202471,3705976
"23394",468,125,125.002088888889,125,0.45,137,125,125,0.0456571106829546,0.000215229683822013,4615944
"23395",468,125,125.078266666667,125,0.45,136,125,126,0.294332821132419,0.00138749822499001,8058618
"23396",468,125,125.020644444444,125,0.45,136,125,125,0.143437317736528,0.000676170000311387,18001
"23397",468,125,125.190244444444,125,0.45,141,125,126,0.462518017283349,0.00218033084294675,5483993
"23398",468,125,125.400177777778,125,0.45,143,125,127,0.662889935574099,0.00312489312416506,6095610
"23399",468,125,125.066733333333,125,0.45,144,125,126,0.26334047029161,0.00124139888202701,2341726
"23400",468,125,125.150466666667,125,0.45,141,125,126,0.411834913203384,0.00194140839903657,7809980
"23401",469,125,125.024088888889,125,0.5,79,125,125,0.158318435030396,0.000746320259978898,4052760
"23402",469,125,125.0772,125,0.5,77,125,126,0.280471264685006,0.0013221542212449,7825977
"23403",469,125,123.635044444444,123,0.5,77,123,126,0.843432751582847,0.00397598012079373,436643
"23404",469,125,121.3632,120,0.5,74,120,124,1.23753689684677,0.00583380487819272,2936806
"23405",469,125,122.432733333333,122,0.5,73,122,124,0.691196411263815,0.00325833113024299,3707314
"23406",469,125,125.431133333333,125,0.5,74,125,127,0.687944692025929,0.00324300237875217,5516500
"23407",469,125,125.010666666667,125,0.5,76,125,125,0.104018248377227,0.000490346725297894,4529018
"23408",469,125,125.585444444444,125,0.5,77,125,128,0.806254938426038,0.00380072222884129,2732217
"23409",469,125,125.092155555556,125,0.5,75,125,126,0.30648272899588,0.0014447734399303,4342550
"23410",469,125,121.449355555556,121,0.5,77,121,123,0.697090257920399,0.00328611498983062,3852586
"23411",469,125,125.111933333333,125,0.5,74,125,126,0.353500487587114,0.00166641727950399,4468488
"23412",469,125,125.133444444444,125,0.5,74,125,126,0.379292029782827,0.00178799977539631,9346735
"23413",469,125,118.172488888889,117,0.5,78,117,121,1.1477752260827,0.00541066430427335,4465399
"23414",469,125,124.297577777778,124,0.5,74,124,126,0.564750779276831,0.00266226070471356,672920
"23415",469,125,124.204155555556,124,0.5,78,124,125,0.466753343612255,0.00220029636273147,6993412
"23416",469,125,123.386777777778,123,0.5,77,123,125,0.649744478761809,0.00306292484647329,869169
"23417",469,125,123.432133333333,123,0.5,75,123,125,0.6845144874708,0.00322683223940691,345895
"23418",469,125,126.593177777778,125,0.5,75,125,130,1.37078391705318,0.00646193735526509,7619577
"23419",469,125,125.070111111111,125,0.5,72,125,126,0.271042141384646,0.00127770490773604,5628805
"23420",469,125,124.038088888889,124,0.5,76,124,125,0.198704421909737,0.000936701627894187,5723474
"23421",469,125,125.215888888889,125,0.5,75,125,127,0.480505990954715,0.00226512696403227,7196538
"23422",469,125,123.553777777778,123,0.5,78,123,125,0.770489763898465,0.00363212357924951,6507580
"23423",469,125,124.329822222222,124,0.5,77,124,126,0.59593313782453,0.00280925575259668,3084747
"23424",469,125,123.200111111111,122,0.5,75,122,126,1.1546460030083,0.00544305345731407,7640787
"23425",469,125,120.216222222222,119,0.5,77,119,123,1.17780912443506,0.00555224545887612,9838498
"23426",469,125,122.817466666667,122,0.5,78,122,125,0.952512216072398,0.00449018564765212,5887315
"23427",469,125,125.344577777778,125,0.5,77,125,127,0.607533192039875,0.00286393893258203,8478729
"23428",469,125,123.724755555556,123,0.5,77,123,126,0.907960433588014,0.00428016653092775,9025793
"23429",469,125,123.085266666667,123,0.5,74,123,124,0.305938461435273,0.0014422077380444,4822932
