"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","credible_width","psi0_mean","psi0_sd","p","sigma","delta"
"583",623,500,211.34,320,0.15,64,5,211.779240444444,24.1951167082257,-0.576441519111111,0.67203415776734,-0.972224388670179,5,7,0.00316799940097518,0,2,0.989883592026957,0.0107642414972291,0.5,4,3
"584",624,500,216.8,320,0.15,64,5,217.228100444444,34.392727184497,-0.565543799111111,0.663380042292979,-0.980711618513579,5,7,0.00312720350939456,0,2,0.98991849711929,0.0107578089633256,0.5,4,4
"585",625,500,239.84,318.1,0.15,64,5,240.247852444444,35.9216476744546,-0.519504295111111,0.646907227601108,-0.981991159384898,5,7,0.00304954991623555,0,2.04,0.989867436797642,0.0108008895587544,0.75,1,1
"586",626,500,243.28,319.96,0.15,64,5,243.699671111111,33.7326259554512,-0.512600657777778,0.658447469169935,-0.980480396929681,5,7,0.00310395113670121,0,2,0.989813350959094,0.0108449511214793,0.75,1,2
"587",627,500,250.28,320,0.15,64,5,250.673080444444,23.629153648018,-0.498653839111111,0.63411101250746,-0.973164040407319,5,7,0.00298922797979395,0,2,0.989760682683748,0.0108509238408581,0.75,1,3
"588",628,500,241.2,320,0.15,64,5,241.610091555556,31.0161794331506,-0.516779816888889,0.648754526431584,-0.979083351389882,5,7,0.00305825816643494,0,2,0.989832795742826,0.010835229483725,0.75,1,4
"589",629,500,242.98,319.96,0.15,64,5,243.376128444444,33.314484860482,-0.513247743111111,0.637109665719515,-0.98087589622389,5,7,0.00300336376659842,0,2.02,0.98980286670747,0.0108362121038076,0.75,2,1
"590",630,500,247.08,320,0.15,64,5,247.462259555556,32.6194199739759,-0.505075480888889,0.62574546322378,-0.980816781422754,5,7,0.00294979240228168,0,2.02,0.989720411294759,0.0108729615753175,0.75,2,2
"591",631,500,259.36,320,0.15,64,5,259.751613777778,37.736136582134,-0.480496772444444,0.632845147096309,-0.983229731381778,5,7,0.00298326063301866,0,2,0.989724152841143,0.0108975589997218,0.75,2,3
"592",632,500,236.5,320,0.15,64,5,236.904324444445,32.6018756896857,-0.526191351111111,0.643166636183808,-0.980272097154604,5,7,0.00303191659919008,0,2.02,0.989857890107445,0.010774435505601,0.75,2,4
"593",633,500,248.64,320,0.15,64,5,249.035343555556,29.0461973923589,-0.501929312888889,0.6369874496199,-0.97806985055512,5,7,0.0030027876343797,0,1.98,0.989715989900826,0.0108894625415772,0.75,3,1
"594",634,500,246.06,320,0.15,64,5,246.463815111111,34.752883667537,-0.507072369777778,0.64336390279113,-0.981487467084865,5,7,0.00303284652289501,0,2.02,0.989708555940362,0.010926890411365,0.75,3,2
"595",635,500,248,320,0.15,64,5,248.396668888889,32.3805970953186,-0.503206662222222,0.638463940418169,-0.980282514910435,5,7,0.00300974787875181,0,2,0.989862377893726,0.0107999648914856,0.75,3,3
"596",636,500,247.28,320,0.15,64,5,247.662343111111,27.1161871027559,-0.504675313777778,0.62534828211552,-0.976938192683736,5,7,0.00294792007258162,0,2,0.989852520912913,0.0107784409847399,0.75,3,4
"597",637,500,240.1,320,0.15,64,5,240.496785333333,30.0480040769946,-0.519006429333333,0.637921937127166,-0.978769906463918,5,7,0.00300719285073518,0,2,0.989784273061285,0.0108464631810483,0.75,4,1
"598",638,500,248.16,320,0.15,64,5,248.584230666667,29.9689497438176,-0.502831538666667,0.659880042338139,-0.977981208951966,5,7,0.00311070435137976,0,2.02,0.989787919038292,0.0108660812356083,0.75,4,2
"599",639,500,251.58,320,0.15,64,5,251.977760444444,32.9708101124859,-0.496044479111111,0.638425432327934,-0.980636647078133,5,7,0.00300956634987357,0,1.98,0.989761308949388,0.010843949208282,0.75,4,3
"600",640,500,259.6,320,0.15,64,5,259.962606222222,26.6834997851507,-0.480074787555556,0.608226699890712,-0.977205887354057,5,7,0.00286720815994292,0,1.98,0.989738071317164,0.0108841554955557,0.75,4,4
"601",641,500,129.02,317.12,0.2,64,5,130.354433777778,13.9103373649476,-0.739291132444445,1.20475932981743,-0.913391077569888,5,7,0.00567928994541112,0,4.04,0.991438200086102,0.00972576461411401,0.1,1,1
"602",642,500,130.48,319.86,0.2,64,5,131.784624,13.0002591968826,-0.736430752,1.18959837533468,-0.908494257128354,5,7,0.00560782052058436,0,3.98,0.991423215393439,0.00975135257712818,0.1,1,2
"603",643,500,132.62,320,0.2,64,5,133.923449777778,14.5932025767637,-0.732153100444444,1.18870897303264,-0.918543652993251,5,7,0.00560362783792452,0,4.04,0.991395673681805,0.00978308231086228,0.1,1,3
"604",644,500,133.14,320,0.2,64,5,134.446481333333,14.7097181230551,-0.731107037333333,1.19193096716262,-0.918969829524166,5,7,0.00561881646391286,0,4.04,0.991290214349556,0.00985031617850261,0.1,1,4
"605",645,500,130.8,319.92,0.2,64,5,132.12754,14.1446830393396,-0.73574492,1.20192601912297,-0.915026302407757,5,7,0.00566593359070936,0,4.02,0.99139825980781,0.009750124507014,0.1,2,1
"606",646,500,128.92,320,0.2,64,5,130.243727555556,16.1780418028191,-0.739512544888889,1.20045155184597,-0.925797474967781,5,7,0.00565898288530799,0,4.02,0.991458082859029,0.00970346571743362,0.1,2,2
"607",647,500,126.04,320,0.2,64,5,127.323695111111,16.2464839740547,-0.745352609777778,1.18044943782335,-0.927341236435619,5,7,0.00556469201555158,0,4.02,0.991270637482424,0.00985971033486323,0.1,2,3
"608",648,500,133.7,320,0.2,64,5,135.003820444444,14.9282768600983,-0.729992359111111,1.18856115119286,-0.920381892543154,5,7,0.00560293099908906,0,4,0.991368912362166,0.00978603606921181,0.1,2,4
"609",649,500,131.28,319.98,0.2,64,5,132.549772444444,13.1483612549302,-0.734900455111111,1.17231127784572,-0.910839742298217,5,7,0.00552632836150783,0,4.02,0.991264877968002,0.00986754188330204,0.1,3,1
"610",650,500,129.62,320,0.2,64,5,130.939210222222,15.2606037210924,-0.738121579555555,1.19744450533879,-0.921533608550247,5,7,0.00564480753213089,0,4.04,0.991403822841026,0.00977544211534747,0.1,3,2
"611",651,500,127.76,320,0.2,64,5,129.071010222222,16.5466270371877,-0.741857979555556,1.19437755773617,-0.9278174606189,5,7,0.00563034980248183,0,4.04,0.991414203732755,0.00979191767964571,0.1,3,3
"612",652,500,133.22,320,0.2,64,5,134.509226222222,15.3965796610282,-0.730981547555556,1.18284549941345,-0.923174787812941,5,7,0.00557598715820824,0,4.04,0.991278092278233,0.00985940773302655,0.1,3,4
"613",653,500,126.7,320,0.2,64,5,128.039813333333,17.2017589449897,-0.743920373333333,1.20796181260651,-0.929776843375756,5,7,0.00569438659405636,0,4.04,0.991442166504129,0.00974821164779485,0.1,4,1
"614",654,500,126.22,320,0.2,64,5,127.530572888889,19.70694533611,-0.744938854222222,1.19490730242123,-0.939366183746816,5,7,0.00563284704287586,0,4.02,0.991323425841643,0.00981646217862087,0.1,4,2
"615",655,500,132.54,320,0.2,64,5,133.831909333333,17.5713890093432,-0.732336181333333,1.18489613621141,-0.932566734731024,5,7,0.00558565395277884,0,4.06,0.991305796509826,0.00984262147676293,0.1,4,3
"616",656,500,130.2,320,0.2,64,5,131.505444444444,15.8289096642123,-0.736989111111111,1.19135570852071,-0.924735453433394,5,7,0.00561610466866866,0,4.04,0.991331569890643,0.00981812659488965,0.1,4,4
"617",657,500,234.04,316.7,0.2,64,5,234.739738666667,25.9633811844722,-0.530520522666667,0.85124854820252,-0.9672134941842,5,7,0.0040128241393947,0,2.76,0.990332551423698,0.0105125475629053,0.25,1,1
"618",658,500,224.34,319.98,0.2,64,5,225.044002666667,26.1520104993225,-0.549911994666667,0.854985249601271,-0.967307092905021,5,7,0.00403043911871688,0,2.84,0.990309377090932,0.0105202307865842,0.25,1,2
"619",659,500,229.5,320,0.2,64,5,230.183866666667,29.6111668690608,-0.539632266666667,0.842103628976515,-0.971561281840048,5,7,0.00396971457674063,0,2.78,0.990310602628157,0.0105362817701499,0.25,1,3
"620",660,500,232.8,320,0.2,64,5,233.482569777778,24.1936321675706,-0.533034860444444,0.840152970902364,-0.965273797456981,5,7,0.0039605190863939,0,2.74,0.990320907113855,0.0105062282261206,0.25,1,4
"621",661,500,232.58,319.92,0.2,64,5,233.302791111111,26.268413964987,-0.533394417777778,0.867330037682168,-0.96698201730648,5,7,0.0040886330078123,0,2.9,0.990350794446157,0.0104685400751759,0.25,2,1
"622",662,500,233.4,320,0.2,64,5,234.098402222222,22.1177316699038,-0.531803195555556,0.850428692811151,-0.961549913639275,5,7,0.00400895930401584,0,2.8,0.990227015387419,0.0105894586138239,0.25,2,2
"623",663,500,221.86,320,0.2,64,5,222.560251555556,28.4109514260863,-0.554879496888889,0.851551136965431,-0.970027362892763,5,7,0.00401425055650247,0,2.84,0.990380259123097,0.0104750723993241,0.25,2,3
"624",664,500,225.1,320,0.2,64,5,225.792676888889,26.3324276748507,-0.548414646222222,0.848212778254423,-0.967788280339054,5,7,0.00399851338261856,0,2.78,0.99035332942341,0.0104630286581601,0.25,2,4
"625",665,500,236.1,320,0.2,64,5,236.811441777778,23.3017922410552,-0.526377116444445,0.859380768036308,-0.963119542087317,5,7,0.00405115979133185,0,2.84,0.99042603645105,0.0104274973177636,0.25,3,1
"626",666,500,236.18,320,0.2,64,5,236.884762666667,26.0415032042833,-0.526230474666667,0.855862290342536,-0.967134681756706,5,7,0.00403457352842038,0,2.88,0.990350482336007,0.0105014404239382,0.25,3,2
"627",667,500,234.26,320,0.2,64,5,234.949095111111,24.2133914498859,-0.530101809777778,0.846259562808303,-0.96504993674431,5,7,0.00398930583670476,0,2.78,0.9903183702149,0.0104982504596365,0.25,3,3
"628",668,500,228.24,320,0.2,64,5,228.963956888889,22.3174386016487,-0.542072086222222,0.866539519391181,-0.961172089017099,5,7,0.00408490646885091,0,2.82,0.990349969990213,0.0104913555086287,0.25,3,4
"629",669,500,231.08,320,0.2,64,5,231.786875555556,30.3344142008788,-0.536426248888889,0.856382609622609,-0.971768612245105,5,7,0.00403702633702919,0,2.80050000000002,0.990384551755421,0.0104727596041066,0.25,4,1
"630",670,500,232.56,320,0.2,64,5,233.260248,26.5881466141861,-0.533479504,0.852531722680732,-0.967935646848515,5,7,0.00401887308189463,0,2.82,0.990277289180419,0.0105125526374919,0.25,4,2
"631",671,500,234.28,320,0.2,64,5,234.999472444444,28.6806291444138,-0.530001055111111,0.864808825619107,-0.969846936715907,5,7,0.0040767479001683,0,2.84,0.990410385387566,0.0104255240331018,0.25,4,3
"632",672,500,229.6,320,0.2,64,5,230.327034222222,31.0819785545138,-0.539345931555555,0.86898661279182,-0.972042107574724,5,7,0.0040964421777695,0,2.86,0.990367736747845,0.0104872039943946,0.25,4,4
"633",673,500,307.44,316.92,0.2,64,5,307.789146666667,36.1677683567853,-0.384421706666667,0.595853672012577,-0.983525285106489,5,7,0.00280888114716665,0,1.94,0.98962339839056,0.0109475269563783,0.5,1,1
"634",674,500,311.8,319.86,0.2,64,5,312.150896888889,35.3296782793225,-0.375698206222222,0.59628496767853,-0.983122264432634,5,7,0.00281091429443393,0,1.94,0.989739485318495,0.0108797144301878,0.5,1,2
"635",675,500,306.44,320,0.2,64,5,306.796792444444,39.8448082421444,-0.386406415111111,0.602626987023663,-0.984875645947111,5,7,0.00284081086033633,0,1.98,0.989719334269607,0.0109203994021336,0.5,1,3
"636",676,500,315.18,320,0.2,64,5,315.539378222222,35.4208200393441,-0.368921243555555,0.604694650468189,-0.982928270723362,5,7,0.00285055791928857,0,1.98,0.989687070415782,0.0109036682289394,0.5,1,4
"637",677,500,307.86,319.9,0.2,64,5,308.213506222222,36.783010620078,-0.383572987555556,0.599629840928169,-0.98369818481903,5,7,0.00282668217814746,0,1.96,0.989667193820371,0.0108787754430253,0.5,2,1
"638",678,500,303.1,320,0.2,64,5,303.448276888889,32.700620959395,-0.393103446222222,0.59585669269828,-0.981778428812157,5,7,0.00280889538681562,0,1.98,0.98967899434649,0.010912646056711,0.5,2,2
"639",679,500,303.8,320,0.2,64,5,304.168506666667,41.7919461725622,-0.391662986666667,0.614220528664009,-0.985302897210677,5,7,0.00289546333974871,0,2,0.989694397295499,0.0108919362629007,0.5,2,3
"640",680,500,303.34,320,0.2,64,5,303.682895555556,35.50275730225,-0.392634208888889,0.590856831250716,-0.983357438234431,5,7,0.00278532581391851,0,1.94,0.989769588804037,0.010856888741102,0.5,2,4
"641",681,500,311.68,319.98,0.2,64,5,312.022936,37.8745713912084,-0.375954128,0.590907150921196,-0.984398314509815,5,7,0.00278556302312,0,2,0.98975748264953,0.0108835088334837,0.5,3,1
"642",682,500,308.08,320,0.2,64,5,308.439028,36.6005717707171,-0.383121944,0.603620177250453,-0.98350790307234,5,7,0.00284549280396547,0,1.96,0.989719098094793,0.0109102281781121,0.5,3,2
"643",683,500,306.38,320,0.2,64,5,306.736232444444,41.1460195974968,-0.386527535111111,0.602532172929862,-0.985356246392141,5,7,0.00284036390241181,0,1.96,0.989812392206104,0.0108286732972431,0.5,3,3
"644",684,500,311.96,320,0.2,64,5,312.300688888889,32.423531689156,-0.375398622222222,0.588652771323228,-0.981844890403469,5,7,0.00277493577577939,0,1.96,0.989692791137339,0.0108817383713977,0.5,3,4
"645",685,500,301.38,320,0.2,64,5,301.732219555556,39.8301699256714,-0.396535560888889,0.598649689633897,-0.984969943870411,5,7,0.00282206170063567,0,1.98,0.989692212063017,0.0109094821520579,0.5,4,1
"646",686,500,298.48,320,0.2,64,5,298.846379555555,40.0482777760303,-0.402307240888889,0.611885792592669,-0.984721295731751,5,7,0.00288445728835988,0,2,0.989741247861677,0.0108863852753002,0.5,4,2
"647",687,500,311.56,320,0.2,64,5,311.903947111111,31.9777317649157,-0.376192105777778,0.592449372108178,-0.98147306455431,5,7,0.00279283312351603,0,1.98,0.98965902881556,0.0109223410104685,0.5,4,3
"648",688,500,311.02,320,0.2,64,5,311.361802222222,30.3719994944606,-0.377276395555555,0.589887009223015,-0.980577932996127,5,7,0.0027807540290363,0,1.94,0.989651760119986,0.0109535059259702,0.5,4,4
"649",689,500,344.58,317.22,0.2,64,5,344.885292,35.7142609332009,-0.310229416,0.555562400219354,-0.984444242000179,5,7,0.0026189462704492,0,1.88,0.989604416174634,0.0109452054353682,0.75,1,1
"650",690,500,349.44,319.94,0.2,64,5,349.743850666667,31.6742104071455,-0.300512298666667,0.55449828044099,-0.982493698396475,5,7,0.00261392996170736,0,1.86,0.989559350501435,0.0110102946863443,0.75,1,2
"651",691,500,348.66,320,0.2,64,5,348.962518666667,38.8654212272995,-0.302074962666667,0.553116724741966,-0.985768410394753,5,7,0.00260741724568491,0,1.86,0.989558734078811,0.0109899315827501,0.75,1,3
"652",692,500,336.08,320,0.2,64,5,336.395645777778,44.8406291216678,-0.327208708444444,0.565492782303869,-0.987388830322396,5,7,0.00266575854052743,0,1.88,0.989747706783177,0.0108657348576287,0.75,1,4
"653",693,500,339.7,319.9,0.2,64,5,340.000542222222,35.9979554092957,-0.319998915555556,0.551792895775137,-0.984671548994901,5,7,0.00260117665608774,0,1.88,0.989629581749584,0.0109479975596752,0.75,2,1
"654",694,500,344.84,320,0.2,64,5,345.138701333333,47.5928175717929,-0.309722597333333,0.549026757098134,-0.988464083760749,5,7,0.002588136953313,0,1.84,0.98961372785623,0.0109769249040984,0.75,2,2
"655",695,500,348.9,320,0.2,64,5,349.213936,35.0322964134067,-0.301572128,0.563740137015666,-0.983907987921685,5,7,0.00265749649140541,0,1.86,0.989651762289972,0.0109409965888103,0.75,2,3
"656",696,500,334.24,320,0.2,64,5,334.548409777778,32.1395041832345,-0.330903180444445,0.558125364951763,-0.982634288265004,5,7,0.00263102820206406,0,1.86,0.989597434650127,0.0109438255390719,0.75,2,4
"657",697,500,333.24,320,0.2,64,5,333.556653333333,46.121528949478,-0.332886693333333,0.567060733627573,-0.987705075123404,5,7,0.00267314993395117,0,1.94,0.989684099941387,0.0109089236606419,0.75,3,1
"658",698,500,347.16,320,0.2,64,5,347.467496888889,32.0007440209388,-0.305065006222222,0.55737677078153,-0.982582380884119,5,7,0.0026274992953032,0,1.86,0.989665697352704,0.0109101039025199,0.75,3,2
"659",699,500,335.94,320,0.2,64,5,336.248098222222,38.9797001806301,-0.327503803555556,0.558755137963843,-0.985665483947424,5,7,0.00263399698051372,0,1.86,0.989582805360365,0.0109790036647982,0.75,3,3
"660",700,500,340.14,320,0.2,64,5,340.437633333333,46.5702926185994,-0.319124733333333,0.549085686786611,-0.988209528952641,5,7,0.00258841475052857,0,1.84,0.989568500623283,0.0109703296638329,0.75,3,4
"661",701,500,340.32,320,0.2,64,5,340.621407555556,50.2898827812911,-0.318757184888889,0.552838885349315,-0.989006956175388,5,7,0.00260610749822742,0,1.86,0.989685082728222,0.0108977504311957,0.75,4,1
"662",702,500,339.8,320,0.2,64,5,340.100304,43.7805523983525,-0.319799392,0.552215182685129,-0.987386747027296,5,7,0.00260316733567215,0,1.84,0.989558819374657,0.0109896870429101,0.75,4,2
"663",703,500,341.5,320,0.2,64,5,341.813444888889,36.3681408085484,-0.316373110222222,0.562840380192559,-0.98452380661537,5,7,0.00265325499706515,0,1.86,0.989602960886491,0.0109787229652712,0.75,4,3
"664",704,500,348.36,320,0.2,64,5,348.659614222222,44.1608015280682,-0.302680771555556,0.550927325276409,-0.9875245170782,5,7,0.0025970963176261,0,1.86,0.989586233062027,0.0109891665949846,0.75,4,4
"665",705,500,180.2,315.58,0.25,64,5,181.372776,19.2982836253788,-0.637254448,1.1215863008993,-0.941881551609889,5,7,0.0052872085270122,0,3.9,0.99115250537207,0.00993942993164811,0.1,1,1
"666",706,500,180.12,319.86,0.25,64,5,181.304060888889,16.3060882192225,-0.637391878222222,1.12774969552024,-0.930838734565977,5,7,0.00531626304788952,0,3.92,0.991212795704285,0.0098931243460026,0.1,1,2
"667",707,500,181.36,320,0.25,64,5,182.556106222222,19.1667811600192,-0.634887787555555,1.13353371409486,-0.940859463848873,5,7,0.00534352917293365,0,3.9,0.991289870248289,0.00983185829674685,0.1,1,3
"668",708,500,181.16,320,0.25,64,5,182.339822222222,16.9227194075854,-0.635320355555555,1.12463520436847,-0.933542879410719,5,7,0.00530158119580043,0,3.9,0.991168094793614,0.00994435205013893,0.1,1,4
"669",709,500,171.48,319.86,0.25,64,5,172.680692,18.2213394897025,-0.654638616,1.1350278407565,-0.937708869241038,5,7,0.00535057255356296,0,3.9,0.991244383703971,0.00989024563873663,0.1,2,1
"670",710,500,183.22,320,0.25,64,5,184.416013777778,19.8145820348596,-0.631167972444445,1.13376837421374,-0.942781110789059,5,7,0.00534463537134256,0,3.94,0.991142553362606,0.00995550381438224,0.1,2,2
"671",711,500,178.56,320,0.25,64,5,179.797596444444,18.7885667764525,-0.640404807111111,1.15422598123372,-0.938567640897426,5,7,0.00544107345568042,0,3.92,0.991267711683337,0.00987082589720831,0.1,2,3
"672",712,500,180.66,320,0.25,64,5,181.841766222222,24.3585430890246,-0.636316467555556,1.12456184979669,-0.953832959315888,5,7,0.00530123539903285,0,3.84,0.991182560999766,0.00992456668312405,0.1,2,4
"673",713,500,180.94,320,0.25,64,5,182.127916888889,17.2493481286992,-0.635744166222222,1.12915711859789,-0.934539142570889,5,7,0.00532289770390418,0,3.92,0.991217126302481,0.00987464707133422,0.1,3,1
"674",714,500,178.8,320,0.25,64,5,180.007383111111,19.8059749569067,-0.639985233777778,1.13962546829212,-0.942460521596554,5,7,0.00537224597761501,0,3.9,0.991259423751854,0.00985131629748711,0.1,3,2
"675",715,500,179.18,320,0.25,64,5,180.359412,17.3690277482828,-0.639281176,1.12511004361333,-0.935223199598805,5,7,0.00530381960946719,0,3.92,0.991220891983842,0.00990837083297078,0.1,3,3
"676",716,500,180.44,320,0.25,64,5,181.638646222222,20.0655276224596,-0.636722707555555,1.13363931264364,-0.943503139614692,5,7,0.00534402696926648,0,3.9,0.991176891453496,0.00994040091378532,0.1,3,4
"677",717,500,179.92,320,0.25,64,5,181.140397333333,17.9686739726618,-0.637719205333333,1.1460266707719,-0.936220854554125,5,7,0.00540242153548966,0,3.94,0.991285902043867,0.00985026442658731,0.1,4,1
"678",718,500,180.7,320,0.25,64,5,181.886372888889,17.7973529764867,-0.636227254222222,1.12755162948351,-0.936644981364746,5,7,0.00531532935563822,0,3.88,0.991135366548385,0.00995118871870966,0.1,4,2
"679",719,500,177.64,320,0.25,64,5,178.865415555556,21.3003102022587,-0.642269168888889,1.1479855988263,-0.946104747399192,5,7,0.00541165601089717,0,3.92,0.991280052397627,0.00982693692517692,0.1,4,3
"680",720,500,184.34,320,0.25,64,5,185.530265777778,20.0090319356526,-0.628939468444444,1.1304929814246,-0.943500865756016,5,7,0.0053291950216609,0,3.9,0.99121660409711,0.00990696276995891,0.1,4,4
"681",721,500,308.04,316,0.25,64,5,308.631080888889,26.6752557096313,-0.382737838222222,0.780247762661487,-0.970750129964836,5,7,0.00367812322655713,0,2.54,0.9900960021712,0.0106387710445283,0.25,1,1
"682",722,500,304.26,319.82,0.25,64,5,304.807249777778,27.7102846573938,-0.390385500444444,0.748748006397477,-0.972979418448605,5,7,0.00352963195149043,0,2.36,0.990057201995197,0.0106662298129583,0.25,1,2
"683",723,500,308.98,320,0.25,64,5,309.545896,29.8090471148748,-0.380908208,0.762622641462326,-0.974416403230757,5,7,0.00359503760842938,0,2.4,0.990180033932343,0.0105974140510393,0.25,1,3
"684",724,500,309.18,320,0.25,64,5,309.748351111111,30.9423458601956,-0.380503297777778,0.763364697794725,-0.975329449769459,5,7,0.00359853569552713,0,2.44,0.990122070966385,0.0106480561733828,0.25,1,4
"685",725,500,306.86,319.88,0.25,64,5,307.423491111111,28.3529836975517,-0.385153017777778,0.760281963722125,-0.973185116182754,5,7,0.00358400354774493,0,2.34,0.990003486741005,0.0107042696965312,0.25,2,1
"686",726,500,304.42,320,0.25,64,5,304.969751555556,28.6216934186911,-0.390060496888889,0.750999285685127,-0.973761186149989,5,7,0.00354024458382804,0,2.36,0.990027951042178,0.0106875550848886,0.25,2,2
"687",727,500,308.12,320,0.25,64,5,308.681152444444,29.0582847485166,-0.382637695111111,0.759111334000484,-0.973876251108069,5,7,0.00357848514631539,0,2.34,0.990096446047205,0.0106458019046441,0.25,2,3
"688",728,500,304.5,320,0.25,64,5,305.081523555556,30.1621433574651,-0.389836952888889,0.771095258856898,-0.974434997880678,5,7,0.00363497790985672,0,2.44,0.990189707825362,0.0105695639629958,0.25,2,4
"689",729,500,301.84,319.98,0.25,64,5,302.386407555556,34.2409247029523,-0.395227184888889,0.747503382907955,-0.978169299182405,5,7,0.003523764740094,0,2.3,0.990062979614667,0.0106702340921632,0.25,3,1
"690",730,500,304.5,320,0.25,64,5,305.051024,36.1264342069061,-0.389897952,0.752736005966374,-0.97916384435687,5,7,0.00354843156174734,0,2.3,0.990113205835876,0.0106195084080529,0.25,3,2
"691",731,500,300.04,320,0.25,64,5,300.605304,27.228886474569,-0.398789392,0.762162231111829,-0.972009056197591,5,7,0.00359286721322296,0,2.4,0.990101628153155,0.0106376983747102,0.25,3,3
"692",732,500,298.1,320,0.25,64,5,298.664580888889,25.5360877093742,-0.402670838222222,0.76157631376146,-0.970176468594996,5,7,0.00359010517234522,0,2.46,0.99006545923929,0.0106513212514119,0.25,3,4
"693",733,500,302.94,320,0.25,64,5,303.495137777778,34.9911321114888,-0.393009724444445,0.752942940689418,-0.978481892546649,5,7,0.00354940706138685,0,2.34,0.990037853963357,0.0107043802864013,0.25,4,1
"694",734,500,301.92,320,0.25,64,5,302.466671111111,33.3225826848967,-0.395066657777778,0.748887838692601,-0.977526116574631,5,7,0.00353029112725117,0,2.34,0.9900491694044,0.0106671039386852,0.25,4,2
"695",735,500,299.6,320,0.25,64,5,300.135254666667,30.1114431217439,-0.399729490666667,0.740451212112258,-0.975409640477259,5,7,0.00349052048814918,0,2.3,0.990022497065779,0.0106998587338109,0.25,4,3
"696",736,500,301.44,320,0.25,64,5,302.016454666667,36.5518910388279,-0.395967090666667,0.769486332028992,-0.978948111570709,5,7,0.00362739335605375,0,2.36,0.990232074248316,0.0105651609215441,0.25,4,4
"697",737,500,375.86,316.02,0.25,64,5,376.116682666667,35.7148546834297,-0.247766634666667,0.508818097676475,-0.985753320230852,5,7,0.00239859151504983,0,1.58,0.989544203523706,0.0109695651305391,0.5,1,1
"698",738,500,384.16,319.84,0.25,64,5,384.430458666667,32.4201389369623,-0.231139082666667,0.52294987093881,-0.983869598092851,5,7,0.00246520933307642,0,1.7,0.989598185761115,0.0109471205686548,0.5,1,2
"699",739,500,368.48,320,0.25,64,5,368.751914222222,36.794838208869,-0.262496171555555,0.52327105254134,-0.985778683151943,5,7,0.00246672339767069,0,1.74,0.989473975562378,0.011022338251131,0.5,1,3
"700",740,500,383.28,320,0.25,64,5,383.545021777778,42.4544646507387,-0.232909956444445,0.516458615965361,-0.987834998740082,5,7,0.00243460926367551,0,1.64,0.989541316831769,0.011006759972106,0.5,1,4
"701",741,500,387.78,319.88,0.25,64,5,388.036751111111,36.6219654158997,-0.223926497777778,0.509649693536076,-0.986083496946485,5,7,0.0024025116955267,0,1.62,0.989435928690142,0.0110556461151078,0.5,2,1
"702",742,500,386.54,320,0.25,64,5,386.807275111111,31.1514160837761,-0.226385449777778,0.518960690627723,-0.98334070306043,5,7,0.00244640415674745,0,1.68,0.989525016641154,0.0110251484281219,0.5,2,2
"703",743,500,382.3,320,0.25,64,5,382.551570666667,40.481400790376,-0.234896858666667,0.503344896112727,-0.987566020782749,5,7,0.00237279059544632,0,1.58,0.989567162748558,0.0109634175755294,0.5,2,3
"704",744,500,372.26,320,0.25,64,5,372.525254666667,48.2023188633038,-0.254949490666667,0.516252182515912,-0.989289889061563,5,7,0.00243363612706238,0,1.62,0.989506045992177,0.0110075483412283,0.5,2,4
"705",745,500,378.08,320,0.25,64,5,378.345896,37.6410058447011,-0.243308208,0.517231192958817,-0.986258837101941,5,7,0.00243825122654925,0,1.62,0.989516662054771,0.0110267661760141,0.5,3,1
"706",746,500,375.18,320,0.25,64,5,375.448028444445,38.7040450608711,-0.249103943111111,0.519662912714675,-0.986573421152818,5,7,0.00244971446341133,0,1.66,0.989590578374913,0.0109704825427641,0.5,3,2
"707",747,500,375.6,320,0.25,64,5,375.871937333333,44.0436634179267,-0.248256125333334,0.522414723376678,-0.988138708662367,5,7,0.00246268662327562,0,1.64,0.98952132354224,0.0110011445939376,0.5,3,3
"708",748,500,369.7,320,0.25,64,5,369.958583111111,38.1886996735822,-0.260082833777778,0.51051919932899,-0.986631668433525,5,7,0.00240661058514304,0,1.62050000000002,0.98945538459154,0.0110431921763742,0.5,3,4
"709",749,500,380.42,320,0.25,64,5,380.681932,38.6994540724166,-0.238636136,0.515819148469229,-0.986671151807362,5,7,0.00243159478498975,0,1.72,0.989486418397096,0.0110427221092335,0.5,4,1
"710",750,500,380.36,320,0.25,64,5,380.64504,29.0397929396733,-0.23870992,0.536714904259195,-0.981517950028977,5,7,0.0025300983224371,0,1.84,0.98954083180722,0.0109861232041726,0.5,4,2
"711",751,500,378.62,320,0.25,64,5,378.887535555556,37.0171522694402,-0.242224928888889,0.51950947988678,-0.985965709190556,5,7,0.00244899117412425,0,1.66,0.989549147013443,0.0109853867226053,0.5,4,3
"712",752,500,374.86,320,0.25,64,5,375.126301777778,36.3087674651778,-0.249747396444444,0.518530265139897,-0.985718868985647,5,7,0.0024443751115392,0,1.7,0.989535616478208,0.010984790867657,0.5,4,4
"713",753,500,405.16,316.08,0.25,64,5,405.383274666667,40.982215882662,-0.189233450666667,0.470686515244097,-0.988514859308932,5,7,0.00221883751161444,0,1.36,0.989439103105494,0.0110669533827591,0.75,1,1
