"","sim","N_actual","n_captured","pa_detects","tau","nsites","ntraps","N_mean","N_mean_sd","N_bias","N_sd","sd_bias","nsample_pa","nsample_cap","N_naive_se","credible_proportion","psi0_mean","psi0_sd"
"1018",1017,500,410.04,179.76,0.3,36,3,410.287044444444,40.1266353962975,-0.179425911111111,0.499369478321191,-0.987555161966875,5,7,0.00235405029625668,0,0.98331626937908,0.0182807075204371
"1019",1018,500,432.76,179.8,0.3,36,4,432.959082666667,43.2156664315639,-0.134081834666667,0.442426161997453,-0.989762366323841,5,7,0.00208561692881825,0,0.983169322402089,0.0183740311789709
"1020",1019,500,461.38,179.86,0.3,36,5,461.514844888889,32.9126433297317,-0.0769703102222223,0.358870297908334,-0.989096278463172,5,7,0.00169173080811613,0,0.982952507169789,0.0185289549646598
"1021",1020,500,473.64,179.76,0.3,36,6,473.757486666667,22.4987355273339,-0.0524850266666667,0.332334472715524,-0.985228748864052,5,7,0.00156663972852802,0.02,0.982881539506846,0.0185076376148066
"1022",1021,500,446.7,80,0.35,16,3,446.860204444444,40.1876623680368,-0.106279591111111,0.396085709468045,-0.990144096816562,5,7,0.0018671659406396,0,0.966689962355703,0.0385127206090069
"1023",1022,500,474.32,80,0.35,16,4,474.42782,25.2940253251357,-0.0511443600000003,0.316544474068336,-0.98748540534773,5,7,0.00149220496107233,0,0.966154772825732,0.0388086689276292
"1024",1023,500,482.14,80,0.35,16,5,482.222308888889,20.5465161053888,-0.0355553822222222,0.274213282195652,-0.986654025393447,5,7,0.00129265380887977,0.02,0.965940395154784,0.0391231424610379
"1025",1024,500,488.44,80,0.35,16,6,488.506004,11.61409911297,-0.0229879920000001,0.24417543031679,-0.978975947428922,5,7,0.0011510540171743,0.12,0.965749988607283,0.0393071955915189
"1026",1025,500,435.12,124.98,0.35,25,3,435.315756888889,44.5483519786205,-0.129368486222222,0.439622936157987,-0.990131555565311,5,7,0.00207240239548302,0,0.977358557582858,0.0253877029296527
"1027",1026,500,470.98,125,0.35,25,4,471.097784888889,19.8988446580952,-0.0578044302222222,0.335736099749851,-0.98312785965625,5,7,0.00158267515214828,0,0.976925082779212,0.0256811525419186
"1028",1027,500,484.26,124.98,0.35,25,5,484.344263555556,14.291623772076,-0.0313114728888889,0.280426552510061,-0.980378258133413,5,7,0.00132194344603086,0,0.976710478396117,0.0258278639108582
"1029",1028,500,488.9,124.98,0.35,25,6,488.972345333333,10.4725959130013,-0.0220553093333333,0.253917605097417,-0.975754091229455,5,7,0.00119697906951354,0.06,0.976689571350189,0.0258663800672234
"1030",1029,500,445.32,179.6,0.35,36,3,445.510811111111,36.1400927102334,-0.108978377777778,0.429893320155203,-0.98810480859576,5,7,0.00202653654579029,0,0.983002405696415,0.018503478329021
"1031",1030,500,466.6,179.9,0.35,36,4,466.744947555556,28.4112912560892,-0.0665101048888888,0.370438187270442,-0.986961585662142,5,7,0.00174626236152921,0,0.98300777244881,0.0185176902165288
"1032",1031,500,479.36,179.68,0.35,36,5,479.462984444444,22.9109474173501,-0.041074031111111,0.301329678117302,-0.986847786229516,5,7,0.00142048172513002,0.08,0.982806627862763,0.0186377815997047
"1033",1032,500,490,179.76,0.35,36,6,490.073860444444,17.6675719130587,-0.0198522791111112,0.249139766068546,-0.985898471657874,5,7,0.00117445612033533,0.22,0.982699714133495,0.0186726035559438
"1034",1033,500,464.7,80,0.4,16,3,464.841983111111,29.3871990002412,-0.0703160337777777,0.3693503604526,-0.987431590181508,5,7,0.00174113429673153,0,0.966607154897175,0.0386015455446338
"1035",1034,500,484.5,80,0.4,16,4,484.576233777778,17.2844884321592,-0.0308475324444444,0.254491473319374,-0.985276308620979,5,7,0.00119968431025523,0.08,0.965883035064889,0.0391330703330715
"1036",1035,500,490.9,80,0.4,16,5,490.957979111111,14.5063189762418,-0.0180840417777776,0.213998146687573,-0.985247935948599,5,7,0.00100879693789424,0.24,0.965711154573917,0.0391468807020404
"1037",1036,500,496.58,80,0.4,16,6,496.613017777778,5.20838325608853,-0.0067739644444444,0.161752065096161,-0.968943901179493,5,7,0.000762506547336154,0.4,0.965564140917094,0.0393026628530777
"1038",1037,500,469.56,125,0.4,25,3,469.683736,26.0041705878468,-0.060632528,0.341897599020718,-0.986852201347252,5,7,0.00161172073825966,0,0.97706061905171,0.0256011671866544
"1039",1038,500,484.36,124.98,0.4,25,4,484.440863555556,17.7909718992278,-0.0311182728888886,0.268413894610716,-0.984912915599492,5,7,0.00126531523362619,0.08,0.976814272477623,0.025700667771029
"1040",1039,500,488.8,124.96,0.4,25,5,488.866636,13.3596333782393,-0.022266728,0.235079798147309,-0.982403723852915,5,7,0.00110817679593285,0.16,0.976697513342168,0.0258522671899252
"1041",1040,500,495.9,124.98,0.4,25,6,495.938167555556,8.23221187135074,-0.00812366488888888,0.168140392424799,-0.979575307942456,5,7,0.000792621411166286,0.44,0.976571274258432,0.0259462039016051
"1042",1041,500,467.54,179.48,0.4,36,3,467.681084444444,28.1219869612685,-0.0646378311111111,0.367109568125075,-0.98694581685744,5,7,0.00173057110039804,0,0.982981533825098,0.0185086389585577
"1043",1042,500,482.94,179.46,0.4,36,4,483.036151111111,23.8306636747235,-0.0339276977777778,0.290260291044153,-0.987819882190187,5,7,0.00136830013404334,0.1,0.982694255695742,0.0187050830573953
"1044",1043,500,494.16,179.5,0.4,36,5,494.214906222222,7.05045906648998,-0.0115701875555555,0.217261065301188,-0.969184834171465,5,7,0.00102417848374855,0.26,0.982568895491421,0.0187398095747338
"1045",1044,500,495.36,179.58,0.4,36,6,495.407010666667,6.20086410651678,-0.00918597866666663,0.195648707108546,-0.968448154362401,5,7,0.000922296850178892,0.38,0.982709255536256,0.0187093009530471
"1046",1045,500,487.12,80,0.45,16,3,487.201439111111,15.0940093116954,-0.0255971217777778,0.269393276885383,-0.982152304843442,5,7,0.0012699320859448,0.12,0.965867191032442,0.0390760337104798
"1047",1046,500,494.34,80,0.45,16,4,494.385331111111,7.63431981298191,-0.0112293377777778,0.193746194216365,-0.974621682224144,5,7,0.000913328318396518,0.22,0.965646200030923,0.0393193613837194
"1048",1047,500,497.4,80,0.45,16,5,497.431319555556,3.50667024511712,-0.00513736088888889,0.153635510356287,-0.956187636812952,5,7,0.000724244741359908,0.5,0.965411437414505,0.0394742977427303
"1049",1048,500,499.24,80,0.45,16,6,499.255617333333,1.72395252946692,-0.00148876533333348,0.10472528634501,-0.939252801596925,5,7,0.000493679734241732,0.78,0.96519107753492,0.0395871081892587
"1050",1049,500,482.92,124.9,0.45,25,3,483.017959111111,20.8222626282759,-0.0339640817777778,0.291548421586942,-0.985998235312284,5,7,0.00137437243965574,0.06,0.976886766163712,0.0257036380558332
"1051",1050,500,493.58,124.88,0.45,25,4,493.633012,6.88290252980343,-0.012733976,0.21101779860074,-0.969341742428137,5,7,0.0009947474422776,0.26,0.976615045579617,0.0259047266898812
"1052",1051,500,497.28,124.94,0.45,25,5,497.309397333333,5.36960515535798,-0.00538120533333332,0.145994135724886,-0.972811010958747,5,7,0.000688222955896906,0.52,0.976422748811156,0.0260206952906701
"1053",1052,500,498.08,124.98,0.45,25,6,498.103322666667,4.4673925062922,-0.00379335466666677,0.125530342327283,-0.971900758182659,5,7,0.000591755708695269,0.64,0.976303292518005,0.0260904955011754
"1054",1053,500,476.02,179.04,0.45,36,3,476.148922666667,29.2672928380514,-0.0477021546666667,0.334863590115926,-0.98855843647826,5,7,0.00157856210228963,0.12,0.982908331680466,0.0185445892588533
"1055",1054,500,492.82,179.14,0.45,36,4,492.885043111111,11.867037405276,-0.0142299137777778,0.227899721285576,-0.980795567292621,5,7,0.00107432958901037,0.26,0.98270166213782,0.0187302475733131
"1056",1055,500,497.46,179.24,0.45,36,5,497.49176,5.1294063191955,-0.00501648000000004,0.151917365850753,-0.970383050903524,5,7,0.000716145330487101,0.54,0.982537135912073,0.0188081702267987
"1057",1056,500,498.44,179.36,0.45,36,6,498.466680444444,2.37122321153638,-0.00306663911111112,0.13832763498407,-0.941664017832196,5,7,0.000652082724818223,0.58,0.98247164901672,0.0188417712288125
"1058",1057,500,492.42,80,0.5,16,3,492.484148888889,8.721189737448,-0.0150317022222224,0.23302562695734,-0.973280523188625,5,7,0.00109849334007855,0.2,0.965760240333317,0.0391714063105044
"1059",1058,500,498.22,80,0.5,16,4,498.249747555556,2.55613756991423,-0.00350050488888896,0.149476594770976,-0.941522476516789,5,7,0.000704639425274873,0.58,0.965464277755529,0.0393952433048936
"1060",1059,500,498.64,80,0.5,16,5,498.664521333333,2.9750279796486,-0.00267095733333332,0.127822210499325,-0.957034955175641,5,7,0.000602559678868844,0.7,0.965502524265941,0.0393767022132052
"1061",1060,500,499.72,80,0.5,16,6,499.728983111111,0.97382955396347,-0.000542033777777715,0.0740194270783609,-0.92399139379463,5,7,0.000348930925511014,0.88,0.965240134059718,0.0394755900600099
"1062",1061,500,493.12,124.92,0.5,25,3,493.179505333333,11.2877104832181,-0.0136409893333332,0.216276918999272,-0.980839611423342,5,7,0.00101953917359013,0.28,0.97665617733372,0.0259097081615505
"1063",1062,500,497.16,124.88,0.5,25,4,497.195437333333,5.34788243762711,-0.0056091253333334,0.149770949397231,-0.971994345211581,5,7,0.000706027026290195,0.5,0.976467386510358,0.0259999797435224
"1064",1063,500,499.18,124.86,0.5,25,5,499.195047555556,2.55770873876226,-0.00160990488888904,0.098827063514163,-0.961361095571035,5,7,0.000465875245170788,0.8,0.976460559526176,0.0259986683089938
"1065",1064,500,499.8,124.9,0.5,25,6,499.806196,0.446393120662319,-0.000387608000000002,0.0618916546481275,-0.861351683564706,5,7,0.000291760058003646,0.86,0.976243674706018,0.0261363510541017
"1066",1065,500,495.18,178.56,0.5,36,3,495.23068,6.14030455338859,-0.00953863999999992,0.208535987071853,-0.966038168749012,5,7,0.000983048070532918,0.2,0.982684362715993,0.0186614867156692
"1067",1066,500,497.82,178.32,0.5,36,4,497.856050222222,3.24286150202357,-0.00428789955555548,0.162715989745462,-0.949823330523389,5,7,0.00076705053170998,0.54,0.982532614216162,0.0187638659206565
"1068",1067,500,499.4,178.9,0.5,36,5,499.416826666667,1.20891282342579,-0.00116634666666663,0.101863866926115,-0.91573927833981,5,7,0.000480190873742266,0.76,0.982498918494209,0.018813029133119
"1069",1068,500,499.78,178.84,0.5,36,6,499.788395555555,0.63752654406823,-0.000423208888889035,0.0698395012611066,-0.890452402474975,5,7,0.000329226566242766,0.9,0.982522888998496,0.0187946732065939
"1070",1069,500,495.8,80,0.55,16,3,495.835956,7.99974747024135,-0.008328088,0.159955033066113,-0.980004989699845,5,7,0.000754035257106448,0.52,0.965466843543851,0.0394327248090701
"1071",1070,500,499.38,80,0.55,16,4,499.393603555556,1.72356659503347,-0.00121279288888892,0.0994788242477942,-0.942283156023999,5,7,0.000468947674733867,0.74,0.965275822995215,0.0394925482366671
"1072",1071,500,499.86,80,0.55,16,5,499.865571555555,0.40099883731016,-0.000268856888889118,0.0601394688636115,-0.850025827339006,5,7,0.00028350017500278,0.9,0.965305720443957,0.0394508009694826
"1073",1072,500,499.9,80,0.55,16,6,499.90404,0.57187880174917,-0.000191920000000121,0.0448987057561345,-0.92148912388638,5,7,0.000211654528711081,0.96,0.965295862680124,0.0395512243816559
"1074",1073,500,497.5,124.78,0.55,25,3,497.534,3.59765018082676,-0.00493200000000012,0.158429543207363,-0.955963049422733,5,7,0.00074684402894809,0.42,0.976519668904169,0.025894747478975
"1075",1074,500,498.6,124.78,0.55,25,4,498.620120888889,3.18077860171369,-0.00275975822222208,0.114334262162273,-0.964054630491832,5,7,0.000538976880646025,0.62,0.976365648423862,0.0260809398679843
"1076",1075,500,499.68,124.74,0.55,25,5,499.689583555556,1.08393786265382,-0.000620832888888835,0.0734213456271586,-0.932264248572884,5,7,0.000346111542512034,0.84,0.976414193820376,0.0260192884555374
"1077",1076,500,499.88,124.76,0.55,25,6,499.885418666667,0.429326158946306,-0.000229162666666725,0.0508755491617267,-0.881499069875941,5,7,0.000239829638725644,0.94,0.976302936854306,0.0261097629871444
"1078",1077,500,495.48,177.98,0.55,36,3,495.535019555556,7.04488812213335,-0.0089299608888888,0.202510098314197,-0.971254320181756,5,7,0.000954641758511485,0.32,0.982679183872155,0.0186707077235302
"1079",1078,500,499.04,177.98,0.55,36,4,499.058843111111,1.72674288532379,-0.001882313777778,0.113798106099125,-0.934096670056477,5,7,0.00053644941672585,0.66,0.98253167428778,0.0188031092202994
"1080",1079,500,499.98,178.1,0.55,36,5,499.984812444444,0.136982757605744,-0.0000303751111112524,0.0530394983130324,-0.612801645695527,5,7,0.000250030592852518,1,0.982512097736785,0.0188177099536546
"1081",1080,500,499.78,178.32,0.55,36,6,499.784724,0.609871000375741,-0.000430552000000087,0.0504864348088899,-0.91721784643345,5,7,0.000237995336075324,0.86,0.98245382303615,0.018837073119241
"1082",1081,750,280.26,80,0.15,16,3,280.643431111111,48.0742229623124,-0.625808758518518,0.632465024322931,-0.986843988621121,5,7,0.00298146871708039,0,0.968609410953835,0.0372290843567533
"1083",1082,750,338.28,80,0.15,16,4,338.649497777778,51.2449476380781,-0.548467336296296,0.620188331623658,-0.987897571171234,5,7,0.0029235958326924,0,0.968513625711758,0.0373413925286135
"1084",1083,750,413.18,80,0.15,16,5,413.526828888889,47.1769856476344,-0.448630894814815,0.599007543961718,-0.987302971231869,5,7,0.00282374864211486,0,0.968340887748713,0.0374018831496716
"1085",1084,750,445.98,80,0.15,16,6,446.287709333333,54.1639094810327,-0.404949720888889,0.562149677546633,-0.989621323812612,5,7,0.00264999899356703,0,0.968079017437212,0.0375850304601835
"1086",1085,750,297.4,125,0.15,25,3,297.822198222222,31.3711035817168,-0.602903735703704,0.662463486516727,-0.978883003436869,5,7,0.00312288282402974,0,0.978486358545422,0.0246780845442882
"1087",1086,750,353.54,125,0.15,25,4,353.936639111111,51.6020882069885,-0.528084481185185,0.639829200198813,-0.987600711086879,5,7,0.00301618377507831,0,0.978502297053135,0.0245887355797451
"1088",1087,750,403.38,125,0.15,25,5,403.741763555556,55.8810870062203,-0.461677648592593,0.609320645299469,-0.989096120388073,5,7,0.00287236506805479,0,0.978272414295241,0.0247444447829903
"1089",1088,750,455.32,125,0.15,25,6,455.660943555556,50.5244116674813,-0.392452075259259,0.590851079513665,-0.98830563167361,5,7,0.00278529869997003,0,0.978154142118031,0.024786237524435
"1090",1089,750,287.02,180,0.15,36,3,287.476907111111,40.1435957484367,-0.616697457185185,0.687394323772895,-0.982876613044818,5,7,0.00324040791792637,0,0.984065793219174,0.0177586344532322
"1091",1090,750,341.62,180,0.15,36,4,342.028121333333,58.4857131717638,-0.543962504888889,0.647516342535774,-0.988928640732582,5,7,0.00305242131157438,0,0.983838946566052,0.0178920356163119
"1092",1091,750,391.02,180,0.15,36,5,391.413548444444,49.1216708888452,-0.478115268740741,0.635242923680258,-0.987067969957339,5,7,0.00299456386023386,0,0.983927605319094,0.0178785638060238
"1093",1092,750,440.46,180,0.15,36,6,440.807650222222,57.5398099222419,-0.41225646637037,0.59668369509994,-0.989630071842325,5,7,0.00281279391352409,0,0.983770476116933,0.0179472047708808
"1094",1093,750,414.3,80,0.2,16,3,414.631344888889,74.1556210421091,-0.447158206814815,0.584216211933492,-0.992121754174215,5,7,0.00275402163424859,0,0.968227238398878,0.037516585112869
"1095",1094,750,496.68,80,0.2,16,4,496.978826222222,62.0533404949489,-0.337361565037037,0.554533232818436,-0.991063603854436,5,7,0.00261409472879476,0,0.96794866860321,0.0376905591090182
"1096",1095,750,543.14,80,0.2,16,5,543.399247555556,66.5108889246104,-0.275467669925926,0.513737261438014,-0.992275892417852,5,7,0.00242178067540684,0,0.967696738435088,0.0378743540839028
"1097",1096,750,599.1,80,0.2,16,6,599.31602,52.6258185157573,-0.200911973333333,0.46714624347067,-0.991123249829724,5,7,0.00220214851042622,0,0.967196093379215,0.038194209072225
"1098",1097,750,425.34,125,0.2,25,3,425.706385777778,60.5426967727395,-0.43239148562963,0.61320507034025,-0.989871526987936,5,7,0.00289067642330377,0,0.978344481894707,0.024757287144088
"1099",1098,750,479.12,125,0.2,25,4,479.423152,67.4318995339812,-0.360769130666667,0.555725861119264,-0.99175870967658,5,7,0.0026197168325211,0,0.978045932828448,0.0249292882156661
"1100",1099,750,535.66,125,0.2,25,5,535.945111555556,63.4902176076825,-0.285406517925926,0.538094267834568,-0.991524768883932,5,7,0.00253660070468956,0,0.977875473728679,0.025038265739307
"1101",1100,750,574.26,125,0.2,25,6,574.504668,68.8879560672623,-0.233993776,0.497367438088982,-0.992780052327241,5,7,0.002344612588094,0,0.977628474414532,0.0252040252082089
"1102",1101,750,421.18,180,0.2,36,3,421.566083555556,56.5177212410644,-0.437911888592593,0.629743242582309,-0.988857596719155,5,7,0.00296863811490904,0,0.983886700613863,0.0179035469547231
"1103",1102,750,499.12,180,0.2,36,4,499.454706222222,64.6631546900416,-0.334060391703704,0.583626860924238,-0.990974352183685,5,7,0.00275124340694765,0,0.983738322099777,0.0180087557088509
"1104",1103,750,538.06,180,0.2,36,5,538.357531555556,65.9587275650847,-0.282189957925926,0.549499955144688,-0.991669033417868,5,7,0.00259036763029675,0,0.983601780888014,0.0180608475598427
"1105",1104,750,576.42,179.98,0.2,36,6,576.677683555556,63.1364609674274,-0.231096421925926,0.510495328054064,-0.991914413316302,5,7,0.00240649805487387,0,0.983418741462534,0.0182078290602477
"1106",1105,750,518.38,80,0.25,16,3,518.665156444445,53.3178344866623,-0.308446458074074,0.539755895817729,-0.989876635069402,5,7,0.0025444336941209,0,0.967808101586637,0.0377582532937056
"1107",1106,750,590.94,80,0.25,16,4,591.165865333333,82.040895711816,-0.211778846222222,0.47939782198933,-0.994156599366329,5,7,0.00225990300543144,0,0.967259804997762,0.0381177796475618
"1108",1107,750,626.96,80,0.25,16,5,627.145052444444,63.9712195437165,-0.163806596740741,0.430989316178058,-0.993262762235078,5,7,0.00203170312058972,0,0.966873174519213,0.0384530705547941
"1109",1108,750,672.4,80,0.25,16,6,672.539872444444,48.8713969708007,-0.103280170074074,0.36954455032418,-0.992438428749132,5,7,0.00174204971656507,0,0.96655482860962,0.038657421338733
"1110",1109,750,522.38,125,0.25,25,3,522.684602222222,68.3996280237205,-0.303087197037037,0.558297883454851,-0.991837705853294,5,7,0.00263184146208681,0,0.977904235541808,0.0250586497813876
"1111",1110,750,594.18,125,0.25,25,4,594.415469777778,75.1931464130482,-0.207446040296296,0.485326201338772,-0.99354560588976,5,7,0.00228784965369435,0,0.977618768356011,0.0252197652972938
"1112",1111,750,622.54,125,0.25,25,5,622.747644888889,72.3724503525796,-0.169669806814815,0.45436721830685,-0.993721820719165,5,7,0.00214190760809095,0,0.97737051167421,0.0253766253840261
"1113",1112,750,672.98,125,0.25,25,6,673.135724,46.0273508308141,-0.102485701333333,0.390658551427337,-0.991512469338865,5,7,0.00184158207228522,0,0.97722068063745,0.0254539530491888
"1114",1113,750,528.64,180,0.25,36,3,528.938390666667,74.8099208007947,-0.294748812444444,0.550576259020263,-0.992640330946395,5,7,0.00259544137542366,0,0.983600258885819,0.0180930673804984
"1115",1114,750,589.6,180,0.25,36,4,589.859088444445,62.6904802110058,-0.213521215407407,0.510996349872382,-0.991848900372872,5,7,0.00240885989437557,0,0.983392220784201,0.0182305697950025
"1116",1115,750,641.94,180,0.25,36,5,642.134244,65.9682040920263,-0.143821008,0.439962070287042,-0.993330695047067,5,7,0.00207400108909893,0,0.983185487144921,0.0183454142512687
"1117",1116,750,670.18,180,0.25,36,6,670.345096888889,50.8997734631585,-0.106206537481481,0.400432666622004,-0.992132918491045,5,7,0.00188765769318021,0,0.983125415725648,0.0184162609731902
"1118",1117,750,614.44,80,0.3,16,3,614.639869777778,71.299071802796,-0.18048017362963,0.448065498073868,-0.993715689605144,5,7,0.00211220101402507,0,0.966955977436001,0.0383644652866585
"1119",1118,750,658.5,80,0.3,16,4,658.659134666667,71.4767707740344,-0.121787820444444,0.392723495916211,-0.994505578642357,5,7,0.0018513163139576,0,0.966665912156912,0.0386682947721542
"1120",1119,750,691.82,80,0.3,16,5,691.944285777778,43.3524432693188,-0.0774076189629629,0.345309637517616,-0.992034828686069,5,7,0.00162780524198517,0,0.966393975039229,0.0387583501426577
"1121",1120,750,713.18,80,0.3,16,6,713.275991111111,27.0068804199526,-0.0489653451851851,0.301832307704394,-0.988823873656974,5,7,0.00142285114372641,0,0.966076123622364,0.038959552132027
"1122",1121,750,607.3,125,0.3,25,3,607.529867111111,54.2071369126296,-0.189960177185185,0.481434627768186,-0.991118611769809,5,7,0.00226950459995271,0,0.9775116194801,0.0252526200188371
"1123",1122,750,663.64,125,0.3,25,4,663.807308,61.0745654091857,-0.114923589333333,0.404325300839882,-0.993379808793874,5,7,0.00190600774686114,0,0.977253938194512,0.0254651074978914
"1124",1123,750,693.42,125,0.3,25,5,693.560216444444,37.0803638274751,-0.0752530447407408,0.368743961405667,-0.990055546296111,5,7,0.00173827570421025,0,0.977142191044163,0.0255132747238792
"1125",1124,750,714.92,124.98,0.3,25,6,715.013026666667,33.5137350539526,-0.0466492977777778,0.294470714778952,-0.991213431916649,5,7,0.00138814826187364,0.04,0.97683707795949,0.0257269643727627
"1126",1125,750,595.1,180,0.3,36,3,595.359440888889,71.2035219166897,-0.206187412148148,0.510035982816029,-0.992836927597306,5,7,0.00240433268065573,0,0.983412208433993,0.0181993773161631
"1127",1126,750,651.98,180,0.3,36,4,652.172621777778,52.4150082082956,-0.130436504296296,0.437676434124094,-0.991649787931259,5,7,0.00206322649689796,0,0.983206213373036,0.0183202257761184
"1128",1127,750,685.9,179.98,0.3,36,5,686.049978222222,44.6249372573032,-0.0852666957037038,0.38134096650762,-0.991454532152979,5,7,0.00179765855574513,0,0.982965431656455,0.0184691572456716
"1129",1128,750,710.68,179.98,0.3,36,6,710.784188888889,36.1158262112484,-0.0522877481481482,0.310347336932706,-0.991406888074014,5,7,0.00146299137645535,0.02,0.982878890339074,0.0185863231778727
"1130",1129,750,662.64,80,0.35,16,3,662.813426222222,47.9226241356887,-0.116248765037037,0.415486582472467,-0.99133005360274,5,7,0.00195862253305537,0,0.966904761315036,0.0384142582853611
"1131",1130,750,700.56,80,0.35,16,4,700.678542666667,37.0120388526724,-0.0657619431111111,0.338360010677643,-0.990858109383693,5,7,0.00159504438688342,0,0.966360340583973,0.038800119848299
"1132",1131,750,721.94,80,0.35,16,5,722.021252,26.0297148830991,-0.0373049973333332,0.27141802368818,-0.989572762325399,5,7,0.00127947683390775,0,0.966027828736738,0.0390104946583406
"1133",1132,750,735.2,80,0.35,16,6,735.253198222222,17.3338709508926,-0.0196624023703703,0.219617231332417,-0.987330168087982,5,7,0.00103528555693711,0.1,0.965767060911651,0.0391991266269036
"1134",1133,750,639.58,125,0.35,25,3,639.782267555556,80.8667692701378,-0.146956976592593,0.442460442404531,-0.994528525791274,5,7,0.00208577852820696,0,0.977439171131676,0.0253495535543951
"1135",1134,750,697.02,125,0.35,25,4,697.152164,45.1750908982278,-0.0704637813333333,0.35210920704979,-0.992205677951085,5,7,0.00165985872015417,0.02,0.977022814456872,0.0256144715413746
"1136",1135,750,724.8,125,0.35,25,5,724.885257333333,26.2525198624971,-0.0334863235555556,0.279247812576547,-0.989363009187721,5,7,0.00131638681269591,0.02,0.976836171389446,0.0257199809862069
"1137",1136,750,734.68,125,0.35,25,6,734.742873777778,19.3032207590153,-0.0203428349629629,0.22707915761653,-0.988236203665107,5,7,0.00107046141477852,0.16,0.976638436360392,0.0259199394474366
"1138",1137,750,652.34,179.98,0.35,36,3,652.542873333333,67.6675078577647,-0.129942835555556,0.443440202654959,-0.993446777978183,5,7,0.00209039716232039,0,0.983186597222628,0.0183515342714758
"1139",1138,750,697.340909090909,180,0.35,36,4,697.484003535354,41.1253304103836,-0.0700213286195286,0.370127180747571,-0.991000019281204,5,7,0.00174479626272044,0,0.983027371572914,0.0184591779620344
"1140",1139,750,723.833333333333,179.9375,0.35,36,5,723.922231018518,35.0817527105515,-0.0347703586419754,0.280575697805343,-0.992002232610204,5,7,0.00132264652369537,0.14,0.982754269656162,0.0186741169146144
"1141",1140,750,729.9,179.98,0.35,36,6,729.971902666667,19.1898470611526,-0.0267041297777777,0.250931097311399,-0.986923757312304,5,7,0.00118290053679648,0.08,0.982657870637085,0.0187504349743314
"1142",1141,750,703.068181818182,80,0.4,16,3,703.195798989899,40.9293545731721,-0.0624056013468013,0.348525506967871,-0.991484705522419,5,7,0.00164296499595641,0,0.966485797181098,0.0387357176956794
"1143",1142,750,736.595238095238,80,0.4,16,4,736.65187037037,14.5726326590296,-0.0177975061728393,0.22644815705088,-0.984460724266554,5,7,0.00106748684958583,0,0.965795822592997,0.0392092629960275
"1144",1143,750,740.413043478261,80,0.4,16,5,740.456142995169,11.2940248760518,-0.0127251426731078,0.193104055531837,-0.982902104639303,5,7,0.000910301247607903,0.16,0.965739076741952,0.0392546474153612
"1145",1144,750,744.75,80,0.4,16,6,744.783003535353,7.01060483513654,-0.00695599528619528,0.160142834627302,-0.977157058714152,5,7,0.00075492056215601,0.22,0.965416103511542,0.0393988437672854
"1146",1145,750,710.5,125,0.4,25,3,710.623745777778,37.0739344156496,-0.0525016722962964,0.339825559369707,-0.990833841491982,5,7,0.00160195304967221,0,0.976986335308108,0.0256413439317898
"1147",1146,750,724.36,125,0.4,25,4,724.451412888889,32.6540810587434,-0.0340647828148147,0.278224921353611,-0.99147962789542,5,7,0.00131156485722821,0.08,0.976805862663901,0.0257535910876169
"1148",1147,750,736.9,125,0.4,25,5,736.961013333333,18.6366951077291,-0.0173853155555555,0.224203081743606,-0.987969804707991,5,7,0.00105690346309217,0.2,0.976522619708971,0.025904298509537
"1149",1148,750,744.26,125,0.4,25,6,744.29892,11.599643766804,-0.00760143999999995,0.178964227173353,-0.984571575578423,5,7,0.00084364545749392,0.22,0.976566626143137,0.0259015759428573
"1150",1149,750,705.5,179.88,0.4,36,3,705.635575111111,35.123204878579,-0.0591525665185186,0.355422625837003,-0.989880689217692,5,7,0.00167547832610982,0,0.982916985912253,0.0185587730445262
"1151",1150,750,722.6,179.94,0.4,36,4,722.695657777778,34.2477702124772,-0.0364057896296296,0.29384085958929,-0.991420146252843,5,7,0.00138517909603514,0.02,0.982809386620525,0.0186205598966183
"1152",1151,750,739.28,179.96,0.4,36,5,739.334055111111,21.3103796681899,-0.0142212598518519,0.207640966629061,-0.990256345974961,5,7,0.000978828903703589,0.22,0.98268083666494,0.0186918371559292
"1153",1152,750,745.92,179.96,0.4,36,6,745.950152888889,6.88336041077128,-0.00539979614814814,0.148767926392365,-0.97838731120928,5,7,0.000701298730500683,0.4,0.982525288492381,0.0187922645210286
"1154",1153,750,727.74,80,0.45,16,3,727.821169333333,29.0128875059488,-0.0295717742222223,0.268737825769977,-0.990737294737903,5,7,0.0012668422597552,0.04,0.966001607240316,0.0390588909727705
"1155",1154,750,739.44,80,0.45,16,4,739.484239111111,20.5918303739426,-0.0140210145185185,0.187525523021067,-0.99089320766461,5,7,0.000884003793158337,0.12,0.965520504781121,0.0394274342693945
"1156",1155,750,745.12,80,0.45,16,5,745.151609777778,11.7967208066487,-0.00646452029629634,0.153918103730628,-0.986952467024236,5,7,0.000725576899302008,0.38,0.965501881199775,0.0393693724106677
"1157",1156,750,747.42,80,0.45,16,6,747.436967111111,9.01844303565679,-0.00341737718518523,0.103694728306899,-0.988501925676426,5,7,0.000488821637060702,0.6,0.965373867608902,0.0395815682359788
"1158",1157,750,720.42,125,0.45,25,3,720.526448888889,38.1883520231306,-0.0392980681481482,0.303235616280129,-0.992059473629643,5,7,0.00142946640379307,0,0.976884454576422,0.0256887592824703
