"","sim","N_actual","N_mean","N_bias","n_captured","tau","nsites","ntraps","pa_detects_total","N_lower_95","N_upper_95","cred_contains_actual_N","N_sd","N_naive_se","seed"
"1537",16,25,19.5575555555556,-0.217697777777776,19,0.45,16,3,53,19,22,0,0.889015953618593,0.00419086139591155,NA
"1538",16,25,25.4604888888889,0.018419555555556,25,0.45,16,3,48,25,28,1,0.800449734201154,0.00377335623368404,NA
"1539",16,25,24.4682444444444,-0.0212702222222239,24,0.45,16,3,51,24,27,1,0.836890032548252,0.003945137447482,NA
"1540",16,25,23.5337777777778,-0.058648888888888,23,0.45,16,3,58,23,26,1,0.868963787454686,0.00409633457809836,NA
"1541",16,25,24.3278666666667,-0.026885333333332,24,0.45,16,3,39,24,26,1,0.672261641124184,0.00316907176780338,NA
"1542",16,25,25.2207777777778,0.00883111111111205,25,0.45,16,3,49,25,27,1,0.545198639016271,0.00257009103161388,NA
"1543",16,25,25.3751777777778,0.015007111111112,25,0.45,16,3,63,25,27,1,0.724421583278812,0.00341495609316229,NA
"1544",16,25,22.1227777777778,-0.115088888888888,21,0.45,16,3,53,21,25,1,1.26821187450973,0.00597840810964754,NA
"1545",16,25,24.1933777777778,-0.032264888888888,24,0.45,16,3,57,24,26,1,0.534280659362573,0.0025186231819473,NA
"1546",16,25,25.5272666666667,0.0210906666666681,25,0.45,16,3,50,25,28,1,0.84576407423333,0.00398697008116233,NA
"1547",16,25,21.9163333333333,-0.123346666666668,21,0.45,16,3,48,21,25,1,1.16318860616204,0.00548332367477404,NA
"1548",16,25,23.4766222222222,-0.060935111111112,23,0.45,16,3,47,23,26,1,0.799111244606699,0.00376704653322546,NA
"1549",16,25,23.4915333333333,-0.060338666666668,23,0.45,16,3,55,23,26,1,0.846817457698157,0.0039919357784368,NA
"1550",16,25,23.1579333333333,-0.073682666666668,23,0.45,16,3,57,23,24,0,0.465636592143509,0.0021950319458218,NA
"1551",16,25,25.8091333333333,0.032365333333332,25,0.45,16,3,64,25,28,1,1.03624021232507,0.00488488320715496,NA
"1552",16,25,25.1830222222222,0.00732088888888796,25,0.45,16,3,58,25,27,1,0.49823861350637,0.00234871934839559,NA
"1553",16,25,22.4752444444444,-0.100990222222224,21,0.45,16,3,45,21,26,1,1.42047284814462,0.00669617322276284,NA
"1554",16,25,25.3556888888889,0.014227555555556,25,0.45,16,3,57,25,27,1,0.694699395449323,0.00327484435605608,NA
"1555",16,25,25.5548444444444,0.0221937777777759,25,0.45,16,3,58,25,28,1,0.852308894729332,0.00401782266085815,NA
"1556",16,25,21.5295333333333,-0.138818666666668,21,0.45,16,3,54,21,24,0,0.883094685450905,0.00416294827008091,NA
"1557",16,25,25.4806666666667,0.019226666666668,25,0.45,16,3,47,25,28,1,0.819862484058459,0.00386486881412122,NA
"1558",16,25,25.7434888888889,0.0297395555555561,25,0.45,16,3,44,25,28,1,1.03009334352379,0.00485590658973863,NA
"1559",16,25,23.3425777777778,-0.0662968888888879,23,0.45,16,3,40,23,25,1,0.715158606023238,0.00337128999961967,NA
"1560",16,25,24.3756888888889,-0.0249724444444441,24,0.45,16,3,56,24,26,1,0.745432899054136,0.00351400438560485,NA
"1561",16,25,22.6057777777778,-0.095768888888888,22,0.45,16,3,56,22,25,1,0.973646590748882,0.00458981404531799,NA
"1562",16,25,24.2700888888889,-0.029196444444444,24,0.45,16,3,57,24,26,1,0.603097621933557,0.00284302945457799,NA
"1563",16,25,24.3508444444444,-0.0259662222222239,24,0.45,16,3,55,24,26,1,0.71903306862086,0.00338955439146122,NA
"1564",16,25,25.7876,0.031504,25,0.45,16,3,61,25,28,1,1.0399034378159,0.00490215181772552,NA
"1565",16,25,24.4144,-0.023424,23,0.45,16,3,54,23,28,1,1.38416589175347,0.00652502058897337,NA
"1566",16,25,21.0172888888889,-0.159308444444444,20,0.45,16,3,57,20,24,0,1.21594981419095,0.00573204239464628,NA
"1567",16,25,25.1263555555556,0.00505422222222407,25,0.45,16,3,45,25,26,1,0.411493530070277,0.00193979910351389,NA
"1568",16,25,24.1037555555556,-0.035849777777776,23,0.45,16,3,58,23,27,1,1.22494504005021,0.00577444629600219,NA
"1569",16,25,25.2793777777778,0.011175111111112,25,0.45,16,3,59,25,27,1,0.610137231288881,0.00287621449132502,NA
"1570",16,25,24.6144666666667,-0.015421333333332,24,0.45,16,3,58,24,27,1,0.95206545793444,0.00448807960959279,NA
"1571",16,25,24.3105555555556,-0.027577777777776,24,0.45,16,3,55,24,26,1,0.645177019024787,0.00304139363478766,NA
"1572",16,25,23.1197111111111,-0.0752115555555559,23,0.45,16,3,42,23,24,0,0.415913699078427,0.00196063598004491,NA
"1573",16,25,25.4127333333333,0.016509333333332,25,0.45,16,3,54,25,28,1,0.767910490827355,0.00361996476938875,NA
"1574",16,25,25.3879111111111,0.0155164444444441,25,0.45,16,3,56,25,27,1,0.733078153299471,0.00345576355558511,NA
"1575",16,25,24.9780222222222,-0.000879111111111968,24,0.45,16,3,54,24,28,1,1.16724391848817,0.00550244060041163,NA
"1576",16,25,24.2474444444444,-0.030102222222224,24,0.45,16,3,61,24,26,1,0.574959644761733,0.00271038575813087,NA
"1577",16,25,25.1207111111111,0.00482844444444396,24,0.45,16,3,52,24,28,1,1.28868544523843,0.00607492144762998,NA
"1578",16,25,25.8048222222222,0.032192888888888,25,0.45,16,3,49,25,29,1,1.06520616931873,0.00502143003791347,NA
"1579",16,25,24.6441333333333,-0.014234666666668,24,0.45,16,3,60,24,27,1,1.02324319067286,0.00482361465951828,NA
"1580",16,25,21.4452444444444,-0.142190222222224,20,0.45,16,3,48,20,25,1,1.42564694694747,0.00672056415842968,NA
"1581",16,25,24.3949555555556,-0.024201777777776,23,0.45,16,3,46,23,28,1,1.36400810871842,0.00642999588845487,NA
"1582",16,25,24.4635111111111,-0.021459555555556,24,0.45,16,3,55,24,27,1,0.817676298882988,0.00385456303837119,NA
"1583",16,25,26.2850888888889,0.051403555555556,25,0.45,16,3,52,25,30,1,1.3664671551684,0.00644158794458843,NA
"1584",16,25,25.2499555555556,0.00999822222222406,25,0.45,16,3,47,25,27,1,0.574240167774994,0.00270699411108933,NA
"1585",16,25,24.3653111111111,-0.025387555555556,24,0.45,16,3,42,24,26,1,0.716816487755588,0.00337910532905533,NA
"1586",16,25,23.8886444444444,-0.044454222222224,23,0.45,16,3,62,23,27,1,1.10727115378824,0.00521972627637277,NA
"1587",16,25,21.1269777777778,-0.154920888888888,21,0.45,16,3,49,21,22,0,0.442484017787555,0.00208588966362833,NA
"1588",16,25,22.8118444444444,-0.087526222222224,22,0.45,16,3,50,22,26,1,1.09405549187446,0.00515742704865878,NA
"1589",16,25,25.4600222222222,0.018400888888888,25,0.45,16,3,50,25,28,1,0.824065249052424,0.003884680838301,NA
"1590",16,25,25.2918888888889,0.0116755555555559,25,0.45,16,3,49,25,27,1,0.623777534112506,0.00294051549548517,NA
"1591",16,25,25.2362,0.00944800000000001,25,0.45,16,3,59,25,27,1,0.556711377995983,0.00262436260363111,NA
"1592",16,25,25.0625777777778,0.00250311111111202,25,0.45,16,3,55,25,26,1,0.276077975974848,0.00130144405965381,NA
"1593",16,25,25.4446888888889,0.0177875555555561,25,0.45,16,3,37,25,28,1,0.767027726226043,0.00361580337715023,NA
"1594",16,25,25.5849111111111,0.023396444444444,25,0.45,16,3,58,25,28,1,0.944792126185627,0.00445379279491676,NA
"1595",16,25,25.7719333333333,0.030877333333332,25,0.45,16,3,51,25,29,1,1.08161937955685,0.00509880265298289,NA
"1596",16,25,24.7289777777778,-0.010840888888888,24,0.45,16,3,51,24,27,1,1.05354136054627,0.00496644160201848,NA
"1597",16,25,24.0729777777778,-0.037080888888888,23,0.45,16,3,52,23,27,1,1.21391757521448,0.00572246232823794,NA
"1598",16,25,24.3813111111111,-0.024747555555556,24,0.45,16,3,53,24,26,1,0.722904715339011,0.00340780550911963,NA
"1599",16,25,24.8080444444444,-0.00767822222222406,24,0.45,16,3,56,24,28,1,1.0656560163565,0.00502355063718616,NA
"1600",16,25,25.0483111111111,0.00193244444444403,25,0.45,16,3,49,25,26,1,0.238002254401907,0.00112195338683516,NA
"1601",17,25,22.6358222222222,-0.094567111111112,22,0.5,16,3,50,22,25,1,1.01386918407214,0.00477942516862323,NA
"1602",17,25,25.4621111111111,0.018484444444444,25,0.5,16,3,52,25,28,1,0.813006224160471,0.00383254809500493,NA
"1603",17,25,25.4749333333333,0.018997333333332,25,0.5,16,3,49,25,28,1,0.823547921174374,0.00388224213129656,NA
"1604",17,25,24.4238444444444,-0.0230462222222241,24,0.5,16,3,47,24,27,1,0.774505071631298,0.00365105192142576,NA
"1605",17,25,25.3242222222222,0.012968888888888,25,0.5,16,3,51,25,27,1,0.679804872533983,0.0032046309016829,NA
"1606",17,25,23.8163333333333,-0.047346666666668,23,0.5,16,3,46,23,27,1,1.05834372794314,0.00498908017903231,NA
"1607",17,25,24.4912444444444,-0.0203502222222239,24,0.5,16,3,49,24,27,1,0.819637075730567,0.00386380622907331,NA
"1608",17,25,25.0144222222222,0.00057688888888805,25,0.5,16,3,55,25,25,1,0.137409271811197,0.000647753519304021,NA
"1609",17,25,25.1092444444444,0.00436977777777599,25,0.5,16,3,43,25,26,1,0.375857407356146,0.00177180881000484,NA
"1610",17,25,24.0925777777778,-0.0362968888888879,24,0.5,16,3,54,24,25,1,0.36388195240438,0.00171535597397692,NA
"1611",17,25,25.8991111111111,0.035964444444444,25,0.5,16,3,46,25,29,1,1.11830442137713,0.00527173759857776,NA
"1612",17,25,24.0662,-0.0373520000000001,24,0.5,16,3,51,24,25,1,0.2918095022741,0.00137560318581792,NA
"1613",17,25,25.3043777777778,0.0121751111111119,25,0.5,16,3,53,25,27,1,0.649758241597088,0.00306298972510099,NA
"1614",17,25,25.1398,0.00559200000000004,25,0.5,16,3,58,25,26,1,0.499772569889358,0.00235595048813195,NA
"1615",17,25,26.0140444444444,0.0405617777777761,25,0.5,16,3,47,25,29,1,1.21058837334322,0.00570676832011057,NA
"1616",17,25,24.4735555555556,-0.021057777777776,24,0.5,16,3,47,24,27,1,0.843316762607598,0.00397543334352079,NA
"1617",17,25,24.0665111111111,-0.037339555555556,24,0.5,16,3,49,24,25,1,0.287673232846396,0.00135610462474362,NA
"1618",17,25,24.1655777777778,-0.0333768888888881,23,0.5,16,3,46,23,27,1,1.28909047809375,0.00607683079082065,NA
"1619",17,25,24.0590444444444,-0.037638222222224,24,0.5,16,3,46,24,25,1,0.268584398020021,0.00126611899440576,NA
"1620",17,25,25.3840666666667,0.015362666666668,25,0.5,16,3,50,25,27,1,0.707886948035116,0.0033370110751272,NA
"1621",17,25,25.6352666666667,0.0254106666666679,25,0.5,16,3,57,25,28,1,0.940679620488983,0.00443440625714499,NA
"1622",17,25,25.8776444444444,0.035105777777776,25,0.5,16,3,52,25,29,1,1.07976824890635,0.00509007633941068,NA
"1623",17,25,25.1939333333333,0.00775733333333207,25,0.5,16,3,41,25,27,1,0.50808577471732,0.00239513931151358,NA
"1624",17,25,25.6838444444444,0.027353777777776,25,0.5,16,3,45,25,28,1,1.00171029671623,0.00472210762394958,NA
"1625",17,25,25.0655111111111,0.00262044444444399,25,0.5,16,3,47,25,26,1,0.292611189341479,0.00137938237489614,NA
"1626",17,25,25.2206444444444,0.00882577777777598,25,0.5,16,3,50,25,27,1,0.555588376599385,0.00261906872427901,NA
"1627",17,25,24.3405555555556,-0.026377777777776,24,0.5,16,3,52,24,26,1,0.726857993675581,0.00342644144191768,NA
"1628",17,25,25.5802888888889,0.0232115555555561,25,0.5,16,3,49,25,28,1,0.901464596986039,0.00424954486352284,NA
"1629",17,25,25.1739555555556,0.00695822222222404,24,0.5,16,3,49,24,28,1,1.26892680890724,0.00598177834271808,NA
"1630",17,25,24.6887555555556,-0.0124497777777761,24,0.5,16,3,44,24,27,1,0.999418821661338,0.00471130550694801,NA
"1631",17,25,25.5348888888889,0.021395555555556,25,0.5,16,3,48,25,28,1,0.887218019056794,0.00418238585110636,NA
"1632",17,25,25.2028222222222,0.00811288888888797,25,0.5,16,3,53,25,27,1,0.509773401657787,0.00240309486120503,NA
"1633",17,25,24.6221777777778,-0.015112888888888,24,0.5,16,3,49,24,27,1,0.940037236233914,0.00443137802872574,NA
"1634",17,25,24.0129333333333,-0.039482666666668,24,0.5,16,3,48,24,24,0,0.126709541454979,0.000597314506692357,NA
"1635",17,25,25.3394666666667,0.0135786666666679,25,0.5,16,3,50,25,27,1,0.706050135248411,0.0033283522566122,NA
"1636",17,25,25.4795777777778,0.0191831111111119,25,0.5,16,3,48,25,28,1,0.839390474016654,0.00395692464160378,NA
"1637",17,25,25.8260888888889,0.033043555555556,25,0.5,16,3,53,25,29,1,1.12528749824111,0.00530465613860489,NA
"1638",17,25,25.0085555555556,0.000342222222223967,25,0.5,16,3,54,25,25,1,0.107880360614414,0.000508552896982014,NA
"1639",17,25,25.1313777777778,0.005255111111112,25,0.5,16,3,54,25,26,1,0.424040731490102,0.0019989471782397,NA
"1640",17,25,25.3414666666667,0.013658666666668,25,0.5,16,3,42,25,27,1,0.663248957769085,0.00312658557102287,NA
"1641",17,25,24.1198222222222,-0.035207111111112,24,0.5,16,3,52,24,25,1,0.404916521854058,0.00190879478944983,NA
"1642",17,25,25.2656,0.010624,25,0.5,16,3,44,25,27,1,0.612751975652714,0.00288854051446325,NA
"1643",17,25,21.8195111111111,-0.127219555555556,21,0.5,16,3,61,21,25,1,1.10760297769353,0.00522129050926337,NA
"1644",17,25,25.0996,0.00398399999999995,25,0.5,16,3,43,25,26,1,0.372431395774803,0.00175565843652756,NA
"1645",17,25,25.0168,0.000671999999999997,25,0.5,16,3,48,25,25,1,0.138188140346745,0.000651425140791614,NA
"1646",17,25,25.4091777777778,0.016367111111112,25,0.5,16,3,51,25,27,1,0.748708074568137,0.00352944371104168,NA
"1647",17,25,21.3357555555556,-0.146569777777776,21,0.5,16,3,57,21,23,0,0.698037830364893,0.00329058188917174,NA
"1648",17,25,21.2334888888889,-0.150660444444444,20,0.5,16,3,42,20,25,1,1.34728985114057,0.00635118526643542,NA
"1649",17,25,24.4845777777778,-0.020616888888888,24,0.5,16,3,52,24,27,1,0.833999634068231,0.0039315119783783,NA
"1650",17,25,25.4046,0.0161839999999999,25,0.5,16,3,45,25,27,1,0.743789113216089,0.00350625550485217,NA
"1651",17,25,25.1279555555556,0.00511822222222406,25,0.5,16,3,39,25,26,1,0.415890072967042,0.00196052460548775,NA
"1652",17,25,25.4849111111111,0.019396444444444,25,0.5,16,3,52,25,28,1,0.873314469549545,0.00411684389017877,NA
"1653",17,25,25.1924666666667,0.007698666666668,25,0.5,16,3,42,25,27,1,0.549107310274052,0.00258851668462592,NA
"1654",17,25,25.1137555555556,0.00455022222222397,25,0.5,16,3,49,25,26,1,0.388010190674282,0.00182909757996847,NA
"1655",17,25,23.7520444444444,-0.049918222222224,23,0.5,16,3,53,23,27,1,1.05118363865748,0.00495532719444703,NA
"1656",17,25,25.8573111111111,0.0342924444444439,25,0.5,16,3,46,25,29,1,1.0975528260296,0.00517391363997327,NA
"1657",17,25,24.5164222222222,-0.019343111111112,24,0.5,16,3,56,24,27,1,0.854356078538252,0.0040274731778823,NA
"1658",17,25,25.7746888888889,0.030987555555556,25,0.5,16,3,49,25,29,1,1.05768814295511,0.00498598972176109,NA
"1659",17,25,24.6141111111111,-0.015435555555556,24,0.5,16,3,59,24,27,1,0.9069467949228,0.00427538819243545,NA
"1660",17,25,22.5173777777778,-0.099304888888888,22,0.5,16,3,53,22,25,1,0.86213113011193,0.00406412512249445,NA
"1661",17,25,25.0213555555556,0.000854222222224052,25,0.5,16,3,44,25,25,1,0.159617792725196,0.000752445490893433,NA
"1662",17,25,25.5991333333333,0.023965333333332,25,0.5,16,3,57,25,28,1,0.934459313830543,0.00440508345035003,NA
"1663",17,25,25.4573555555556,0.0182942222222241,25,0.5,16,3,46,25,28,1,0.832384235189309,0.00392389691503426,NA
"1664",17,25,25.9223111111111,0.036892444444444,25,0.5,16,3,52,25,29,1,1.14122450841992,0.00537978392506674,NA
"1665",17,25,25.1382888888889,0.00553155555555605,25,0.5,16,3,53,25,26,1,0.424279998165815,0.00200007509216576,NA
"1666",17,25,25.6055333333333,0.0242213333333321,25,0.5,16,3,44,25,28,1,0.91801313169148,0.00432755540424897,NA
"1667",17,25,22.4078222222222,-0.103687111111112,22,0.5,16,3,54,22,25,1,0.765829007196284,0.00361015256145236,NA
"1668",17,25,25.246,0.00983999999999995,25,0.5,16,3,46,25,27,1,0.58944658503222,0.00277867784949024,NA
"1669",17,25,22.5134222222222,-0.099463111111112,22,0.5,16,3,49,22,25,1,0.856979545869222,0.00403984032148197,NA
"1670",17,25,25.4269111111111,0.017076444444444,25,0.5,16,3,51,25,28,1,0.783414526044149,0.00369305149230575,NA
"1671",17,25,25.7543111111111,0.030172444444444,25,0.5,16,3,47,25,28,1,1.03334119823326,0.00487121712366779,NA
"1672",17,25,25.5507333333333,0.0220293333333321,25,0.5,16,3,56,25,28,1,0.891328225689752,0.00420176155098798,NA
"1673",17,25,25.2695111111111,0.010780444444444,25,0.5,16,3,46,25,27,1,0.609658208936708,0.00287395635830128,NA
"1674",17,25,24.6497777777778,-0.014008888888888,24,0.5,16,3,56,24,27,1,1.00613131546314,0.00474294850618753,NA
"1675",17,25,25.2134888888889,0.00853955555555601,24,0.5,16,3,49,24,28,1,1.2745163495431,0.00600812768996698,NA
"1676",17,25,25.3284222222222,0.0131368888888881,25,0.5,16,3,47,25,27,1,0.666494847744691,0.00314188684310778,NA
"1677",17,25,25.3921333333333,0.0156853333333321,25,0.5,16,3,47,25,27,1,0.765404773734027,0.00360815270573257,NA
"1678",17,25,24.4956,-0.020176,24,0.5,16,3,47,24,27,1,0.834183894764088,0.00393238059162862,NA
"1679",17,25,25.3379777777778,0.0135191111111121,25,0.5,16,3,49,25,27,1,0.700685171615573,0.00330306157550821,NA
"1680",17,25,25.1814888888889,0.00725955555555601,25,0.5,16,3,51,25,27,1,0.503080142369077,0.00237154253432979,NA
"1681",17,25,23.8143555555556,-0.047425777777776,23,0.5,16,3,37,23,27,1,1.06379047604193,0.00501475639580608,NA
"1682",17,25,25.0392222222222,0.00156888888888801,25,0.5,16,3,56,25,26,1,0.21632380943434,0.00101976021722085,NA
"1683",17,25,25.3724,0.014896,25,0.5,16,3,49,25,27,1,0.7202135409808,0.00339511919153266,NA
"1684",17,25,25.2906888888889,0.0116275555555561,25,0.5,16,3,41,25,27,1,0.64496192170675,0.00304037965630634,NA
"1685",17,25,23.5878222222222,-0.056487111111112,23,0.5,16,3,50,23,26,1,0.895863694363486,0.00422314195535502,NA
"1686",17,25,23.3609555555556,-0.0655617777777761,23,0.5,16,3,50,23,25,1,0.730730728312548,0.00344469768807458,NA
"1687",17,25,22.6725111111111,-0.093099555555556,22,0.5,16,3,54,22,25,1,0.979203248490507,0.00461600838111689,NA
"1688",17,25,24.1286888888889,-0.034852444444444,24,0.5,16,3,52,24,25,1,0.421846222605136,0.00198860216414681,NA
"1689",17,25,25.9385333333333,0.037541333333332,25,0.5,16,3,51,25,29,1,1.15238218182736,0.00543238170192448,NA
"1690",17,25,24.9568222222222,-0.00172711111111198,24,0.5,16,3,49,24,28,1,1.16920174678189,0.00551166989149756,NA
"1691",17,25,25.1852888888889,0.00741155555555594,25,0.5,16,3,44,25,27,1,0.520242078187632,0.00245244467563371,NA
"1692",17,25,25.8259111111111,0.033036444444444,25,0.5,16,3,55,25,29,1,1.0726015944487,0.00505629240630784,NA
"1693",17,25,24.9098666666667,-0.00360533333333194,24,0.5,16,3,49,24,28,1,1.14685787633466,0.00540633987608963,NA
"1694",17,25,25.2989333333333,0.0119573333333319,25,0.5,16,3,49,25,27,1,0.642480636653631,0.00302868276639222,NA
"1695",17,25,25.1635555555556,0.00654222222222401,24,0.5,16,3,59,24,28,1,1.28327599792612,0.00604942106844997,NA
"1696",17,25,23.0995777777778,-0.076016888888888,23,0.5,16,3,41,23,24,0,0.363529736874666,0.00171369561404692,NA
"1697",17,25,25.1571333333333,0.00628533333333195,25,0.5,16,3,51,25,27,1,0.46197940370082,0.00217779179416912,NA
"1698",17,25,24.9776666666667,-0.000893333333332009,24,0.5,16,3,59,24,28,1,1.19109635500265,0.00561488206445969,NA
"1699",17,25,25.3395333333333,0.013581333333332,25,0.5,16,3,50,25,27,1,0.686630122990793,0.00323680544089162,NA
"1700",17,25,25.6759555555556,0.027038222222224,25,0.5,16,3,44,25,28,1,0.981673713550157,0.00462765426509264,NA
"1701",18,25,25.0919333333333,0.00367733333333206,25,0.55,16,3,42,25,26,1,0.344183099268909,0.00162249468975232,NA
"1702",18,25,25.0590222222222,0.00236088888888801,25,0.55,16,3,42,25,26,1,0.272164617316501,0.0012829963100236,NA
"1703",18,25,24.5938888888889,-0.0162444444444441,24,0.55,16,3,48,24,27,1,0.911045180581872,0.00429470816771176,NA
"1704",18,25,25.5486666666667,0.0219466666666681,25,0.55,16,3,39,25,28,1,0.915135174865055,0.00431398858566278,NA
"1705",18,25,24.1918888888889,-0.032324444444444,24,0.55,16,3,48,24,26,1,0.51893713471103,0.00244629311309124,NA
"1706",18,25,24.4982222222222,-0.020071111111112,24,0.55,16,3,46,24,27,1,0.861556731320683,0.00406141738062514,NA
"1707",18,25,24.3796888888889,-0.024812444444444,24,0.55,16,3,49,24,26,1,0.751992924579644,0.00354492864249713,NA
"1708",18,25,25.0185777777778,0.000743111111112,25,0.55,16,3,52,25,25,1,0.153513846228842,0.000723671211162953,NA
"1709",18,25,25.5428,0.021712,25,0.55,16,3,44,25,28,1,0.886821460827668,0.0041805164576867,NA
"1710",18,25,25.0669777777778,0.00267911111111204,25,0.55,16,3,40,25,26,1,0.303103240546928,0.00142884237860234,NA
"1711",18,25,24.2931555555556,-0.028273777777776,24,0.55,16,3,46,24,26,1,0.695560137427477,0.00327890193265344,NA
"1712",18,25,25.5151555555556,0.0206062222222241,25,0.55,16,3,55,25,28,1,0.885066817997168,0.00417224499205998,NA
"1713",18,25,24.8518222222222,-0.005927111111112,24,0.55,16,3,54,24,28,1,1.08077254927596,0.00509481065675538,NA
"1714",18,25,24.3027777777778,-0.0278888888888881,24,0.55,16,3,46,24,26,1,0.666568277590467,0.00314223299472037,NA
"1715",18,25,25.3969111111111,0.0158764444444439,25,0.55,16,3,49,25,28,1,0.784550630957861,0.00369840714222992,NA
"1716",18,25,25.5507777777778,0.022031111111112,25,0.55,16,3,37,25,28,1,0.887878383886772,0.00418549884076859,NA
"1717",18,25,25.1999111111111,0.00799644444444397,25,0.55,16,3,50,25,27,1,0.533580866577371,0.00251532432712169,NA
"1718",18,25,25.2872222222222,0.0114888888888881,25,0.55,16,3,52,25,27,1,0.641301871124801,0.00302312601239979,NA
"1719",18,25,25.0211555555556,0.000846222222223929,25,0.55,16,3,48,25,25,1,0.162882810082787,0.000767836930321726,NA
"1720",18,25,24.1188,-0.035248,24,0.55,16,3,44,24,25,1,0.405875184280565,0.00191331396746751,NA
"1721",18,25,25.3234444444444,0.0129377777777761,25,0.55,16,3,51,25,27,1,0.64923352441818,0.00306051618459825,NA
"1722",18,25,25.2837555555556,0.011350222222224,25,0.55,16,3,41,25,27,1,0.656186895672485,0.00309329469103842,NA
"1723",18,25,25.0842666666667,0.003370666666668,25,0.55,16,3,55,25,26,1,0.338840362701028,0.00159730878803738,NA
"1724",18,25,25.5886888888889,0.023547555555556,25,0.55,16,3,42,25,28,1,0.976330953298281,0.00460246825173027,NA
"1725",18,25,25.0694666666667,0.00277866666666796,25,0.55,16,3,45,25,26,1,0.293217142756877,0.00138223886669021,NA
"1726",18,25,25.1174888888889,0.004699555555556,25,0.55,16,3,53,25,26,1,0.412687844251997,0.00194542915455897,NA
"1727",18,25,25.3948,0.015792,25,0.55,16,3,51,25,27,1,0.727041368059631,0.00342730587705406,NA
"1728",18,25,25.6259555555556,0.025038222222224,25,0.55,16,3,49,25,28,1,0.97208857469435,0.00458246948720227,NA
"1729",18,25,24.2281111111111,-0.030875555555556,24,0.55,16,3,41,24,26,1,0.621393158312685,0.00292927544017217,NA
"1730",18,25,25.1903333333333,0.00761333333333198,25,0.55,16,3,42,25,27,1,0.514782802124317,0.00242670940146878,NA
"1731",18,25,25.4189111111111,0.016756444444444,25,0.55,16,3,45,25,27,1,0.754728446521182,0.00355782401659677,NA
"1732",18,25,25.6496222222222,0.025984888888888,25,0.55,16,3,43,25,28,1,0.970149298561129,0.00457332765183965,NA
"1733",18,25,25.3026222222222,0.012104888888888,25,0.55,16,3,44,25,27,1,0.648165114351329,0.00305547965124253,NA
"1734",18,25,22.6504888888889,-0.093980444444444,22,0.55,16,3,41,22,25,1,0.990823125542154,0.00467078500684871,NA
"1735",18,25,25.1490888888889,0.00596355555555604,25,0.55,16,3,50,25,26,1,0.471616253285439,0.00222322033877284,NA
"1736",18,25,25.4027555555556,0.016110222222224,25,0.55,16,3,51,25,28,1,0.770556106080735,0.00363243631929592,NA
"1737",18,25,25.3029333333333,0.012117333333332,25,0.55,16,3,43,25,27,1,0.687489562618125,0.00324085687814833,NA
"1738",18,25,24.5887777777778,-0.016448888888888,24,0.55,16,3,39,24,27,1,0.978482841573843,0.00461261235034365,NA
"1739",18,25,25.0408666666667,0.00163466666666807,25,0.55,16,3,46,25,26,1,0.226170896706918,0.00106617983179003,NA
"1740",18,25,25.1273333333333,0.00509333333333203,25,0.55,16,3,43,25,26,1,0.400292677209159,0.00188699777675943,NA
"1741",18,25,25.0109333333333,0.000437333333331935,25,0.55,16,3,42,25,25,1,0.119502215765564,0.000563338847564321,NA
"1742",18,25,25.0354222222222,0.00141688888888794,25,0.55,16,3,47,25,26,1,0.221689779453486,0.0010450556424754,NA
"1743",18,25,24.1282222222222,-0.034871111111112,24,0.55,16,3,43,24,25,1,0.432006800554845,0.00203649958794023,NA
"1744",18,25,25.7212888888889,0.028851555555556,25,0.55,16,3,39,25,28,1,1.00360918108188,0.00473105905069383,NA
"1745",18,25,25.0137111111111,0.000548444444443987,25,0.55,16,3,50,25,25,1,0.121156916016906,0.000571139179354689,NA
"1746",18,25,25.0544666666667,0.00217866666666794,25,0.55,16,3,47,25,26,1,0.254190078160937,0.00119826351985291,NA
"1747",18,25,25.3856222222222,0.015424888888888,25,0.55,16,3,40,25,28,1,0.763615387282214,0.0035997174571043,NA
"1748",18,25,25.2471111111111,0.00988444444444397,25,0.55,16,3,44,25,27,1,0.585651914680643,0.00276078960190379,NA
"1749",18,25,25.1863777777778,0.00745511111111199,25,0.55,16,3,47,25,27,1,0.509075605294094,0.00239980541760067,NA
"1750",18,25,23.4718888888889,-0.0611244444444441,22,0.55,16,3,39,22,27,1,1.44662467041487,0.00681945409521404,NA
"1751",18,25,25.0433555555556,0.00173422222222399,25,0.55,16,3,52,25,26,1,0.234590344773417,0.00110586949060115,NA
"1752",18,25,25.0116,0.000464000000000055,25,0.55,16,3,47,25,25,1,0.113525101281965,0.000535162459675782,NA
"1753",18,25,24.5572444444444,-0.017710222222224,24,0.55,16,3,39,24,27,1,0.870393217593371,0.00410307297639367,NA
"1754",18,25,24.3143333333333,-0.0274266666666681,24,0.55,16,3,47,24,26,1,0.671767259154711,0.00316674122884931,NA
"1755",18,25,25.4873333333333,0.019493333333332,25,0.55,16,3,56,25,28,1,0.849568541041156,0.00400490450968642,NA
"1756",18,25,25.8440222222222,0.033760888888888,25,0.55,16,3,45,25,29,1,1.11486356812096,0.00525551726077443,NA
"1757",18,25,25.6876222222222,0.027504888888888,25,0.55,16,3,40,25,28,1,1.02016280084132,0.00480909356259438,NA
"1758",18,25,25.1938888888889,0.00775555555555599,25,0.55,16,3,45,25,27,1,0.524374641585557,0.00247192576631609,NA
